1stFlrSF,2ndFlrSF,3SsnPorch,Alley,BedroomAbvGr,BldgType,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,Condition1,Electrical,EnclosedPorch,ExterCond,ExterQual,Exterior1st,Exterior2nd,Fence,FireplaceQu,Fireplaces,Foundation,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageType,GarageYrBlt,GrLivArea,HalfBath,HeatingQC,HouseStyle,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotArea,LotConfig,LotFrontage,LotShape,LowQualFinSF,MSSubClass,MSZoning,MasVnrArea,MasVnrType,MiscFeature,MiscVal,MoSold,Neighborhood,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,PoolQC,RoofStyle,SaleCondition,ScreenPorch,TotRmsAbvGrd,TotalBsmtSF,WoodDeckSF,YrSold,Num_Bathrooms,ExtStructSF,HouseSF,YearRemodAgg
1800,0,0,None,2,1Fam,4,3,0.0,0.0,6,6,0.0,0.0,0,1800.0,Y,Norm,4,0,4,2,VinylSd,VinylSd,4,3,0,PConc,2,6,702.0,2.0,5,0,5,Attchd,2007.0,1800,0,0,1Story,1,0,Lvl,0,11923,Corner,122.0,0,0,20,RL,0.0,None,None,0,5,CollgCr,136,4,8,2,0,3,Gable,Normal,0,7,1800.0,288,2009,2.0,424,4302.0,2007.0
824,1070,0,None,4,1Fam,4,3,624.0,0.0,2,6,1.0,0.0,2,193.0,Y,Norm,4,0,4,2,VinylSd,VinylSd,4,2,1,PConc,2,6,510.0,2.0,5,0,5,BuiltIn,2002.0,1894,1,0,2Story,1,2,Lvl,0,11316,Corner,80.0,3,0,60,RL,44.0,BrkFace,None,0,2,Timber,40,4,6,2,0,3,Gable,Normal,0,8,817.0,0,2010,3.5,40,3221.0,2002.5
783,701,0,None,3,1Fam,4,3,0.0,0.0,6,6,0.0,0.0,2,783.0,Y,RRAn,4,0,4,2,VinylSd,VinylSd,4,2,1,PConc,2,6,393.0,2.0,5,0,5,Attchd,2005.0,1484,1,0,2Story,1,2,Lvl,0,10237,Inside,65.0,3,0,60,RL,0.0,None,None,0,7,Gilbert,72,4,5,2,0,3,Gable,Partial,0,8,783.0,0,2007,2.5,72,2660.0,2006.0
976,332,0,None,2,1Fam,0,3,428.0,0.0,5,6,1.0,0.0,4,300.0,Y,Norm,4,0,2,2,MetalSd,MetalSd,4,5,2,BrkTil,1,3,256.0,1.0,5,3,5,Detchd,1940.0,1308,1,0,1.5Fin,1,3,HLS,0,9600,Inside,130.0,0,0,50,RL,0.0,None,None,0,6,Crawfor,70,6,4,2,0,3,Gable,Normal,0,7,728.0,0,2009,2.5,70,2292.0,1945.0
1098,0,0,None,3,1Fam,4,3,902.0,0.0,0,6,1.0,0.0,4,196.0,Y,Norm,4,0,4,3,Wd Sdng,Wd Sdng,4,3,0,CBlock,1,6,260.0,1.0,5,3,5,Attchd,1955.0,1098,0,4,1Story,1,3,Lvl,0,7390,Inside,68.0,0,0,20,RL,151.0,BrkFace,None,0,7,NAmes,0,6,4,2,0,3,Hip,Normal,0,6,1098.0,0,2008,2.0,0,2456.0,1955.0
600,368,0,None,2,1Fam,4,3,0.0,0.0,6,6,0.0,0.0,4,600.0,N,Norm,4,0,4,3,VinylSd,VinylSd,1,3,0,BrkTil,1,6,0.0,0.0,3,1,3,None,0.0,968,0,1,1.5Fin,1,3,Lvl,0,5925,Inside,50.0,3,0,50,RM,0.0,None,None,0,5,OldTown,0,5,2,2,0,3,Gable,Abnorml,0,6,600.0,0,2009,1.0,0,1568.0,1930.0
1095,0,0,None,2,2fmCon,4,1,513.0,0.0,0,6,1.0,0.0,4,75.0,Y,Norm,4,0,1,3,HdBoard,HdBoard,4,3,0,CBlock,1,6,264.0,1.0,5,2,5,Attchd,1958.0,1095,0,4,SLvl,1,3,Lvl,0,10382,Inside,75.0,3,0,190,RL,105.0,BrkFace,None,0,3,NAmes,0,4,5,2,0,3,Hip,Normal,0,6,588.0,0,2006,2.0,0,1947.0,1958.0
720,472,0,None,4,1Fam,4,3,0.0,0.0,6,6,0.0,0.0,4,720.0,N,Norm,0,0,4,3,AsbShng,AsbShng,4,3,0,CBlock,1,6,0.0,0.0,3,1,3,None,0.0,1192,1,4,1.5Fin,1,3,Lvl,0,10800,Inside,60.0,3,0,50,RL,0.0,None,None,0,12,NAmes,0,3,3,2,0,3,Gable,Abnorml,0,6,720.0,0,2006,1.5,0,1912.0,1949.5
764,862,0,None,2,Twnhs,4,3,567.0,0.0,2,6,0.0,0.0,2,197.0,Y,Norm,4,0,4,2,VinylSd,Wd Shng,4,3,0,PConc,2,6,474.0,2.0,5,2,5,BuiltIn,2003.0,1626,0,0,2Story,1,2,Lvl,0,2268,Inside,36.0,3,0,160,RL,106.0,Stone,None,0,7,NridgHt,27,4,6,2,0,3,Gable,Normal,0,6,764.0,0,2009,2.0,27,2864.0,2003.5
918,0,0,None,2,TwnhsE,4,3,0.0,0.0,6,6,0.0,0.0,2,918.0,Y,Norm,4,0,4,3,Plywood,Plywood,4,5,1,CBlock,2,6,264.0,1.0,5,3,5,Attchd,1979.0,918,0,4,1Story,1,3,Lvl,0,7892,Inside,55.0,3,0,120,RL,0.0,None,None,0,4,SawyerW,0,4,5,2,0,3,Gable,Normal,0,5,918.0,28,2010,2.0,28,2100.0,1979.0
1428,0,0,None,3,1Fam,4,3,0.0,0.0,6,6,0.0,0.0,2,1428.0,Y,Norm,4,0,4,2,CemntBd,CmentBd,4,3,0,PConc,2,6,480.0,2.0,5,0,5,Attchd,2007.0,1428,0,0,1Story,1,2,Lvl,0,11639,Corner,95.0,3,0,20,FV,0.0,None,None,0,12,Somerst,120,4,6,2,0,3,Gable,Partial,0,6,1428.0,0,2008,2.0,120,3336.0,2007.5
1136,883,0,None,3,1Fam,4,3,0.0,0.0,6,6,0.0,0.0,2,728.0,N,RRAn,4,0,2,3,HdBoard,HdBoard,0,3,0,BrkTil,1,6,532.0,2.0,5,3,5,Detchd,1997.0,2019,0,4,2Story,1,2,Lvl,0,11414,Corner,60.0,0,0,70,RL,0.0,None,None,0,10,BrkSide,135,7,6,2,0,3,Gable,Normal,0,8,728.0,509,2009,1.0,644,3279.0,1951.5
673,709,0,None,3,Twnhs,4,3,641.0,0.0,2,6,1.0,0.0,2,32.0,Y,Norm,4,0,4,2,MetalSd,MetalSd,4,3,0,PConc,2,6,490.0,2.0,5,3,5,Detchd,2000.0,1382,1,0,2Story,1,2,Lvl,0,2651,FR2,68.0,3,0,160,FV,0.0,None,None,0,4,Somerst,50,4,6,2,0,3,Gable,Normal,0,6,673.0,153,2006,3.5,203,2545.0,2000.0
869,0,0,None,2,1Fam,4,3,0.0,0.0,6,6,0.0,0.0,2,440.0,Y,Norm,0,0,4,3,Wd Sdng,Wd Sdng,4,3,0,PConc,1,6,0.0,0.0,3,1,3,None,0.0,869,0,4,1Story,1,1,Bnk,0,5900,Inside,51.0,0,0,30,RL,0.0,None,None,0,8,BrkSide,0,6,3,2,0,3,Gable,Normal,0,4,440.0,0,2006,1.0,0,1309.0,1940.5
1241,0,0,Pave,1,TwnhsE,4,3,1106.0,0.0,2,6,1.0,0.0,2,135.0,Y,Norm,4,0,4,2,VinylSd,VinylSd,4,3,0,PConc,1,6,569.0,2.0,5,0,5,Attchd,2007.0,1241,1,0,1Story,1,2,Lvl,0,4274,Inside,35.0,0,0,120,FV,0.0,None,None,0,11,Somerst,116,4,6,2,0,3,Gable,Partial,0,4,1241.0,0,2007,2.5,116,3051.0,2006.5
894,0,0,None,3,1Fam,4,3,552.0,0.0,3,6,0.0,0.0,4,342.0,Y,Norm,4,0,4,3,MetalSd,MetalSd,4,3,0,CBlock,1,6,400.0,2.0,5,3,5,Detchd,1999.0,894,0,0,1Story,1,3,Bnk,1,9450,Inside,68.0,3,0,20,RL,0.0,None,None,0,5,Edwards,0,4,3,2,0,3,Gable,Abnorml,0,5,894.0,0,2007,1.0,0,2188.0,1954.0
1121,0,0,None,3,1Fam,4,3,651.0,0.0,5,6,1.0,0.0,4,470.0,Y,Feedr,4,0,4,3,VinylSd,VinylSd,2,3,0,PConc,1,6,480.0,2.0,5,3,5,Detchd,1963.0,1121,0,4,1Story,1,3,Lvl,0,8816,Corner,80.0,3,0,20,RL,0.0,None,None,0,6,Sawyer,80,5,4,2,0,3,Gable,Normal,0,5,1121.0,0,2009,2.0,80,2722.0,1963.0
999,0,0,None,3,1Fam,4,0,867.0,0.0,0,6,1.0,0.0,4,77.0,Y,Norm,4,0,4,0,CemntBd,CmentBd,4,3,0,CBlock,1,6,588.0,2.0,5,2,5,Attchd,1961.0,999,0,2,SFoyer,1,0,Lvl,0,12122,Corner,68.0,0,0,85,RL,210.0,Stone,None,0,7,NAmes,76,8,6,2,0,3,Gable,Normal,0,6,944.0,144,2008,2.0,220,2531.0,1984.0
1276,1336,0,None,4,1Fam,4,3,854.0,0.0,2,6,1.0,0.0,2,371.0,Y,Norm,4,0,4,2,VinylSd,VinylSd,4,5,1,PConc,2,6,676.0,3.0,5,0,5,Attchd,1998.0,2612,1,0,2Story,1,2,Lvl,0,12203,Corner,98.0,0,0,60,RL,975.0,BrkFace,None,0,7,NoRidge,0,4,7,2,0,3,Hip,Normal,0,8,1225.0,250,2009,3.5,250,4513.0,1998.5
1266,0,0,None,2,1Fam,4,0,0.0,0.0,6,6,0.0,0.0,2,1266.0,Y,Norm,4,0,4,2,VinylSd,VinylSd,4,2,1,PConc,2,6,388.0,2.0,5,0,5,Attchd,2007.0,1266,0,0,1Story,1,2,Lvl,0,3182,Inside,43.0,3,0,20,RL,16.0,BrkFace,None,0,3,Blmngtn,16,4,6,2,0,3,Gable,Normal,0,6,1266.0,100,2008,2.0,116,2920.0,2007.0
1149,1141,0,None,4,1Fam,4,2,0.0,0.0,6,6,0.0,0.0,2,1128.0,Y,Norm,4,0,4,2,CemntBd,CmentBd,4,2,1,PConc,2,6,779.0,2.0,5,3,5,Attchd,2002.0,2290,1,0,2Story,1,2,Lvl,0,11250,Corner,68.0,3,0,60,RL,0.0,None,None,0,5,CollgCr,0,4,7,2,0,3,Gable,Normal,0,9,1128.0,0,2008,2.5,0,4197.0,2002.0
1302,432,0,None,4,Duplex,2,4,0.0,0.0,4,4,0.0,0.0,3,0.0,Y,Norm,4,0,4,3,Plywood,Plywood,4,3,0,CBlock,2,6,539.0,2.0,5,3,5,Attchd,1977.0,1734,0,4,1.5Fin,2,2,Lvl,0,10125,Inside,75.0,3,0,90,RL,0.0,None,None,0,8,Mitchel,0,4,4,2,0,3,Gable,Normal,0,8,0.0,0,2009,2.0,0,2273.0,1977.0
1164,0,0,None,3,2fmCon,4,3,1040.0,0.0,0,6,1.0,0.0,4,124.0,N,Norm,4,0,4,3,MetalSd,MetalSd,4,3,0,CBlock,1,6,240.0,1.0,5,3,5,Detchd,1950.0,1164,0,4,1Story,1,3,Lvl,0,10880,Inside,68.0,3,0,190,RL,0.0,None,None,0,8,Edwards,48,4,4,2,0,3,Gable,Normal,0,5,1164.0,0,2008,2.0,48,2568.0,1950.0
1001,634,0,None,2,1Fam,0,3,0.0,0.0,6,6,0.0,0.0,4,485.0,Y,Feedr,4,0,2,3,VinylSd,VinylSd,4,3,0,CBlock,1,6,255.0,1.0,5,3,1,Attchd,1950.0,1635,0,2,1.5Fin,1,2,Lvl,0,5310,Corner,59.0,3,0,50,RM,0.0,None,None,0,6,OldTown,0,7,5,2,0,3,Hip,Normal,0,5,485.0,394,2006,1.0,394,2375.0,1956.5
1940,0,0,None,3,1Fam,4,0,1646.0,0.0,2,6,1.0,0.0,0,284.0,Y,Norm,4,0,4,0,VinylSd,VinylSd,4,2,1,PConc,2,6,606.0,3.0,5,0,5,Attchd,2010.0,1940,1,0,1Story,1,0,Lvl,0,10159,Inside,83.0,0,0,20,RL,450.0,Stone,None,0,4,NridgHt,95,4,8,2,0,3,Hip,Partial,0,8,1930.0,168,2010,3.5,263,4476.0,2009.5
1118,912,0,None,4,1Fam,4,3,156.0,0.0,3,6,0.0,0.0,4,692.0,Y,Norm,4,0,4,3,Plywood,Plywood,4,5,1,CBlock,2,6,551.0,2.0,5,0,5,Attchd,1976.0,2030,1,4,2Story,1,2,Lvl,0,12046,Inside,68.0,0,0,60,RL,298.0,BrkFace,None,0,6,NWAmes,224,5,5,2,0,3,Gable,Normal,0,8,848.0,0,2007,2.5,224,3429.0,1976.0
778,798,0,None,3,1Fam,1,3,0.0,0.0,6,6,0.0,0.0,2,770.0,Y,Norm,4,0,4,2,VinylSd,VinylSd,4,3,0,PConc,2,6,614.0,2.0,5,2,5,Attchd,2006.0,1576,1,0,2Story,1,2,Lvl,0,8125,Inside,65.0,3,0,60,FV,0.0,None,None,0,8,Somerst,50,4,6,2,0,3,Gable,Partial,0,6,770.0,0,2006,2.5,50,2960.0,2006.0
1407,985,0,None,3,1Fam,4,3,1074.0,0.0,2,6,1.0,0.0,2,322.0,Y,Norm,4,0,4,2,VinylSd,VinylSd,4,5,1,PConc,2,6,870.0,3.0,5,0,5,Attchd,1997.0,2392,1,0,2Story,1,2,Lvl,0,9452,Inside,82.0,3,0,60,RL,423.0,BrkFace,None,0,6,NoRidge,70,4,7,2,0,3,Gable,Normal,0,7,1396.0,0,2006,3.5,70,4658.0,1997.5
916,826,0,Grvl,4,1Fam,4,3,216.0,0.0,1,6,0.0,0.0,4,700.0,Y,Artery,4,0,2,2,Wd Sdng,Wd Sdng,4,2,1,BrkTil,1,6,424.0,2.0,5,3,5,Attchd,1925.0,1742,1,2,2Story,1,2,Lvl,0,17671,Corner,121.0,3,0,70,RM,0.0,None,None,0,11,OldTown,169,8,7,1,0,3,Gable,Normal,0,8,916.0,0,2009,1.5,169,3082.0,1934.0
1020,831,0,None,3,1Fam,4,1,536.0,117.0,1,5,0.0,0.0,4,169.0,Y,Norm,4,0,4,3,Wd Sdng,Wd Sdng,3,1,1,CBlock,2,6,440.0,2.0,5,2,5,Attchd,1964.0,1851,1,2,2Story,1,2,Lvl,1,9760,Inside,80.0,3,0,60,RL,340.0,BrkFace,None,0,7,NAmes,42,7,5,2,0,3,Hip,Normal,0,7,822.0,239,2007,2.5,281,3113.0,1978.5
750,750,0,None,3,1Fam,4,3,0.0,0.0,6,6,0.0,0.0,2,750.0,Y,Norm,4,0,4,3,VinylSd,VinylSd,4,3,0,PConc,2,6,564.0,2.0,5,2,5,Attchd,2005.0,1500,1,0,2Story,1,2,Lvl,0,8846,Inside,68.0,3,0,60,RL,0.0,None,None,0,8,CollgCr,35,4,5,2,0,3,Gable,Partial,0,6,750.0,0,2006,2.5,35,2814.0,2005.5
1718,0,0,None,3,1Fam,4,1,1172.0,0.0,2,6,1.0,0.0,0,528.0,Y,Norm,4,0,4,0,CemntBd,CmentBd,4,2,1,PConc,2,6,786.0,3.0,5,0,5,Attchd,2008.0,1718,0,0,1Story,1,0,Lvl,0,12456,FR2,96.0,3,0,20,RL,230.0,Stone,None,0,7,NridgHt,48,4,9,2,0,3,Hip,Normal,0,7,1700.0,216,2009,3.0,264,4204.0,2006.5
774,456,0,None,3,1Fam,4,3,384.0,0.0,0,6,1.0,0.0,4,363.0,Y,Feedr,4,0,4,3,MetalSd,MetalSd,2,3,0,CBlock,1,6,305.0,1.0,5,3,5,Detchd,1946.0,1230,1,4,1.5Fin,1,3,Lvl,1,4712,Inside,51.0,0,0,50,RL,0.0,None,None,0,8,BrkSide,57,6,3,2,0,3,Gable,Abnorml,63,5,747.0,0,2006,2.5,120,2282.0,1948.0
1050,0,0,None,3,1Fam,4,3,915.0,0.0,5,6,1.0,0.0,4,135.0,Y,Norm,4,0,4,3,Wd Sdng,Wd Sdng,4,3,0,CBlock,1,6,368.0,1.0,5,3,5,Attchd,1961.0,1050,0,4,1Story,1,3,Lvl,0,10659,Inside,68.0,0,0,20,RL,0.0,None,None,0,1,NAmes,319,5,4,2,0,3,Hip,Normal,0,6,1050.0,0,2006,2.0,319,2468.0,1961.0
1442,0,0,None,2,1Fam,4,3,0.0,0.0,6,6,0.0,0.0,4,1442.0,Y,PosA,4,0,4,3,HdBoard,HdBoard,4,5,1,CBlock,2,6,615.0,2.0,5,2,5,Attchd,1970.0,1442,0,4,1Story,1,3,Lvl,0,11717,Inside,68.0,0,0,20,RL,571.0,BrkFace,None,0,2,NWAmes,0,5,5,2,0,3,Hip,Normal,0,6,1442.0,371,2009,2.0,371,3499.0,1970.0
1077,0,0,None,3,1Fam,0,3,0.0,0.0,6,6,0.0,0.0,4,1007.0,N,Norm,4,48,4,3,Wd Sdng,Wd Sdng,4,2,1,BrkTil,1,6,210.0,1.0,1,3,5,Detchd,1922.0,1077,0,1,1Story,1,3,Lvl,0,9786,Inside,60.0,3,0,30,RM,0.0,None,None,0,5,IDOTRR,100,3,2,1,0,3,Hip,Normal,0,6,1007.0,0,2006,1.0,148,2294.0,1936.0
1208,0,0,None,2,1Fam,4,0,686.0,0.0,2,6,1.0,0.0,2,501.0,Y,Norm,4,0,4,2,VinylSd,VinylSd,4,3,0,PConc,2,6,632.0,2.0,5,2,5,Attchd,2006.0,1208,0,0,1Story,1,2,Lvl,0,6762,Inside,64.0,3,0,20,RL,24.0,Stone,None,0,2,CollgCr,61,4,6,2,0,3,Gable,Normal,0,6,1187.0,105,2010,3.0,166,3027.0,2006.0
944,0,0,None,2,1Fam,2,4,0.0,0.0,4,4,0.0,0.0,3,0.0,N,Norm,1,0,4,3,BrkComm,Brk Cmn,4,3,0,Slab,1,2,528.0,2.0,1,3,5,Detchd,1956.0,944,0,1,1Story,1,1,Lvl,0,10206,Corner,74.0,3,0,20,RL,0.0,None,None,0,7,Edwards,0,2,2,2,0,3,Flat,Normal,0,4,0.0,0,2009,1.0,0,1472.0,1952.0
691,0,0,None,2,1Fam,4,3,0.0,0.0,6,6,0.0,0.0,1,691.0,Y,Norm,0,94,4,3,Wd Sdng,Wd Sdng,4,3,0,BrkTil,1,6,216.0,1.0,5,3,1,Detchd,1920.0,691,0,0,1Story,1,0,Lvl,0,5400,Corner,60.0,3,0,30,RL,0.0,None,None,0,1,OldTown,20,5,4,0,0,3,Gable,Abnorml,0,4,691.0,0,2007,1.0,114,1598.0,1935.0
1574,0,0,None,3,1Fam,4,3,24.0,0.0,2,6,0.0,0.0,2,1550.0,Y,RRAn,4,0,4,2,VinylSd,VinylSd,4,2,1,PConc,2,6,824.0,3.0,5,2,5,Attchd,2006.0,1574,0,0,1Story,1,2,Lvl,0,11957,Inside,75.0,0,0,20,RL,53.0,BrkFace,None,0,7,Somerst,104,4,7,2,0,3,Gable,Normal,0,7,1574.0,144,2008,2.0,248,3972.0,2006.0
1680,0,0,None,4,Duplex,4,3,0.0,0.0,6,6,0.0,0.0,4,1680.0,Y,Feedr,4,0,4,3,VinylSd,VinylSd,4,3,0,CBlock,2,6,528.0,2.0,5,3,5,Detchd,1976.0,1680,0,1,1Story,2,3,Lvl,0,11500,Corner,68.0,0,0,90,RL,164.0,BrkFace,None,0,6,NWAmes,0,5,4,2,0,3,Gable,Normal,0,8,1680.0,0,2007,2.0,0,3888.0,1976.0
1504,0,0,None,1,TwnhsE,4,3,16.0,0.0,2,6,0.0,0.0,2,1330.0,Y,Norm,4,0,4,2,VinylSd,VinylSd,4,2,1,PConc,2,6,457.0,2.0,5,0,5,Attchd,2005.0,1504,0,0,1Story,1,2,Lvl,0,3182,Inside,43.0,3,0,120,RL,16.0,BrkFace,None,0,5,Blmngtn,0,4,6,2,0,3,Gable,Normal,0,7,1346.0,156,2009,2.0,156,3307.0,2005.5
985,0,0,None,3,1Fam,1,0,595.0,0.0,2,6,0.0,0.0,2,390.0,Y,Norm,4,0,4,2,HdBoard,HdBoard,4,3,0,CBlock,2,6,328.0,1.0,5,3,5,Attchd,1977.0,985,0,4,SLvl,1,3,Lvl,0,8385,Inside,65.0,3,0,80,RL,220.0,BrkFace,None,0,11,CollgCr,0,7,4,2,0,3,Gable,Normal,0,6,985.0,210,2008,2.0,210,2298.0,1977.0
1657,0,0,None,3,1Fam,4,3,1237.0,0.0,3,6,0.0,1.0,2,420.0,Y,PosN,4,0,4,3,Plywood,Plywood,4,5,1,CBlock,2,6,484.0,2.0,5,3,5,Attchd,1970.0,1657,0,2,1Story,1,3,Lvl,0,12155,Inside,68.0,2,0,20,RL,0.0,None,None,0,3,NAmes,0,2,5,2,0,3,Gable,Normal,147,7,1657.0,0,2007,2.5,147,3798.0,1970.0
546,546,0,None,3,TwnhsE,4,3,273.0,273.0,1,3,0.0,0.0,4,0.0,Y,Norm,4,0,4,3,CemntBd,CmentBd,4,3,0,CBlock,1,6,286.0,1.0,5,2,5,Attchd,1970.0,1092,1,4,2Story,1,3,Lvl,0,2217,Inside,21.0,3,0,160,RM,0.0,None,None,0,8,MeadowV,0,3,3,2,0,3,Gable,Normal,0,6,546.0,238,2009,1.5,238,1924.0,1970.0
1710,0,0,None,3,1Fam,4,2,0.0,0.0,6,6,0.0,0.0,0,1710.0,Y,Norm,4,0,4,2,VinylSd,VinylSd,4,2,1,PConc,2,6,550.0,2.0,5,0,5,Attchd,2004.0,1710,0,0,1Story,1,2,Lvl,0,12118,CulDSac,43.0,0,0,20,RL,108.0,Stone,None,0,4,Mitchel,48,4,6,2,0,3,Hip,Normal,180,7,1710.0,100,2009,2.0,328,3970.0,2004.5
1008,0,0,None,4,1Fam,4,3,0.0,0.0,6,6,0.0,0.0,4,1008.0,Y,Norm,4,138,1,3,Wd Sdng,Wd Sdng,4,3,0,BrkTil,2,6,0.0,0.0,3,1,3,None,0.0,1522,0,0,1.5Fin,1,3,Lvl,0,6000,Inside,60.0,3,514,50,RL,0.0,None,None,0,6,SWISU,0,4,4,1,0,3,Gable,Normal,0,7,1008.0,0,2006,2.0,138,2530.0,1938.0
720,551,0,None,4,1Fam,4,3,0.0,0.0,6,6,0.0,0.0,4,720.0,Y,Norm,4,108,4,3,Wd Sdng,Wd Sdng,4,2,1,CBlock,2,6,312.0,1.0,5,3,5,Attchd,1948.0,1271,0,4,1.5Fin,1,3,Lvl,0,21286,Inside,115.0,3,0,50,RL,0.0,None,None,0,8,Sawyer,0,4,4,2,0,3,Gable,Normal,0,7,720.0,0,2008,2.0,108,2303.0,1949.0
1664,0,0,None,4,Duplex,2,4,0.0,0.0,4,4,0.0,0.0,3,0.0,N,Norm,4,0,4,3,AsphShn,AsphShn,4,3,0,CBlock,2,6,0.0,0.0,3,1,3,None,0.0,1664,0,4,1Story,2,3,Lvl,0,9825,Inside,75.0,3,0,90,RL,0.0,None,None,0,5,Edwards,0,4,4,2,0,3,Hip,Normal,0,8,0.0,0,2010,2.0,0,1664.0,1965.0
900,602,0,None,3,1Fam,0,3,0.0,0.0,6,6,0.0,0.0,4,602.0,Y,Norm,4,112,2,3,Wd Sdng,Wd Sdng,4,5,2,PConc,1,6,180.0,1.0,5,3,5,Detchd,1923.0,1502,1,4,2Story,1,2,Lvl,0,10592,Inside,55.0,3,0,70,RL,0.0,None,None,0,8,Crawfor,0,6,5,2,0,3,Hip,Normal,53,7,602.0,96,2007,1.5,261,2284.0,1959.5
1022,0,0,None,2,1Fam,4,3,247.0,465.0,0,5,1.0,0.0,4,310.0,N,Norm,4,226,4,3,MetalSd,Stucco,4,3,0,BrkTil,1,1,280.0,1.0,5,3,5,Detchd,1956.0,1022,0,4,1Story,1,3,Lvl,0,7200,Inside,60.0,3,0,30,RM,0.0,None,None,0,6,OldTown,30,3,4,2,0,3,Hip,Normal,0,4,1022.0,0,2009,2.0,256,2324.0,1958.0
1082,0,0,None,2,1Fam,0,3,336.0,0.0,1,6,0.0,0.0,4,746.0,Y,Artery,4,0,4,3,MetalSd,MetalSd,4,2,1,CBlock,1,6,240.0,1.0,5,3,5,Detchd,1948.0,1082,0,4,1Story,1,3,Lvl,0,11664,Inside,60.0,3,0,20,RL,206.0,BrkFace,None,0,11,NAmes,130,4,5,2,0,3,Gable,Normal,0,5,1082.0,0,2007,1.0,130,2404.0,1949.0
810,855,0,None,3,1Fam,4,3,643.0,0.0,2,6,1.0,0.0,2,167.0,Y,Norm,4,0,4,2,VinylSd,VinylSd,4,3,0,PConc,2,6,528.0,2.0,5,0,5,Attchd,2001.0,1665,1,0,2Story,1,2,Lvl,0,8400,Inside,70.0,3,0,60,RL,0.0,None,None,0,11,NWAmes,45,5,7,2,0,3,Gable,Normal,0,6,810.0,0,2009,3.5,45,3003.0,2001.0
1504,0,0,None,3,1Fam,4,1,690.0,0.0,2,6,1.0,0.0,2,814.0,Y,Norm,4,0,4,2,VinylSd,VinylSd,4,5,1,PConc,2,6,478.0,2.0,5,0,5,Attchd,1996.0,1504,0,0,1Story,1,2,Lvl,0,11883,Inside,73.0,3,0,20,RL,196.0,BrkFace,None,0,6,CollgCr,66,4,6,2,0,3,Hip,Normal,0,6,1504.0,115,2009,3.0,181,3486.0,1996.0
1360,0,0,None,1,TwnhsE,4,0,1036.0,0.0,2,6,1.0,0.0,2,184.0,Y,Norm,4,0,4,2,HdBoard,HdBoard,4,0,1,CBlock,1,6,565.0,2.0,5,2,5,Attchd,1984.0,1360,0,2,1Story,1,2,Lvl,0,5814,CulDSac,68.0,0,0,120,RL,0.0,None,None,0,8,StoneBr,0,4,7,2,0,3,Gable,Abnorml,0,4,1220.0,63,2009,2.0,63,3145.0,1984.0
802,670,0,None,3,1Fam,4,3,0.0,0.0,6,6,0.0,0.0,2,384.0,Y,Norm,4,0,4,2,HdBoard,HdBoard,4,5,1,PConc,2,6,402.0,2.0,5,2,5,Attchd,1991.0,1472,1,2,SLvl,1,2,Lvl,0,10784,FR2,68.0,0,0,80,RL,76.0,BrkFace,None,0,5,Gilbert,0,4,6,2,0,3,Gable,Normal,0,7,384.0,164,2007,2.5,164,2258.0,1991.5
1506,0,0,None,2,TwnhsE,4,1,16.0,0.0,2,6,0.0,0.0,2,1346.0,Y,Norm,4,0,4,2,VinylSd,VinylSd,4,2,1,PConc,2,6,440.0,2.0,5,0,5,Attchd,2005.0,1506,0,0,1Story,1,2,Lvl,0,3013,Inside,43.0,3,0,120,RL,145.0,BrkFace,None,0,4,Blmngtn,20,4,6,2,0,3,Gable,Normal,0,6,1362.0,142,2006,2.0,162,3308.0,2005.0
1132,0,0,None,2,1Fam,4,3,1024.0,0.0,2,6,1.0,0.0,2,108.0,Y,Norm,4,0,4,3,VinylSd,VinylSd,4,3,0,PConc,1,6,451.0,2.0,5,0,5,Attchd,2005.0,1132,1,0,1Story,1,2,Lvl,0,7024,Inside,60.0,3,0,20,RL,0.0,None,None,0,6,Edwards,64,4,3,2,0,3,Gable,Normal,0,5,1132.0,252,2008,2.5,316,2715.0,2005.0
1220,0,0,None,2,1Fam,4,0,684.0,0.0,2,6,1.0,0.0,2,515.0,Y,Norm,4,0,4,2,VinylSd,VinylSd,4,3,0,PConc,2,6,632.0,2.0,5,2,5,Attchd,2006.0,1220,0,0,1Story,1,2,Lvl,0,7406,Inside,64.0,3,0,20,RL,84.0,Stone,None,0,7,CollgCr,54,4,6,2,0,3,Gable,Partial,0,6,1199.0,105,2006,3.0,159,3051.0,2006.0
912,336,0,None,2,1Fam,4,3,324.0,0.0,3,6,0.0,0.0,4,588.0,Y,Norm,0,192,4,3,Wd Sdng,Wd Sdng,4,3,0,CBlock,1,6,160.0,1.0,1,3,1,Detchd,1957.0,1248,0,2,1.5Fin,1,3,Lvl,0,9439,Inside,52.0,3,0,50,RM,0.0,None,None,0,3,OldTown,0,4,4,2,0,3,Gable,Normal,0,6,912.0,0,2007,1.0,192,2320.0,1940.0
