1stFlrSF,2ndFlrSF,3SsnPorch,BedroomAbvGr,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,Electrical,EnclosedPorch,ExterCond,ExterQual,Fence,FireplaceQu,Fireplaces,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageYrBlt,GrLivArea,HalfBath,HeatingQC,KitchenAbvGr,KitchenQual,LandSlope,LotArea,LotFrontage,LotShape,LowQualFinSF,MSSubClass,MasVnrArea,MiscVal,MoSold,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,PoolQC,ScreenPorch,TotRmsAbvGrd,TotalBsmtSF,WoodDeckSF,YrSold,Num_Bathrooms,ExtStructSF,HouseSF,YearRemodAgg,Alley_Grvl,Alley_None,Alley_Pave,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,CentralAir_N,CentralAir_Y,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,MiscFeature_Gar2,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial
1392,0,0,2,0,3,0.0,0.0,6,6,1.0,0.0,1,1392.0,4,240,4,3,4,5,2,1,1,576.0,2.0,5,2,5,1968.0,1392,0,2,1,3,0,13560,120.0,3,0,20,216.0,0,7,0,2,5,2,0,3,0,5,1392.0,0,2009,2.0,240,3360.0,1968.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1181,0,0,3,4,0,920.0,180.0,1,5,1.0,0.0,2,38.0,4,180,4,3,2,3,0,2,6,588.0,2.0,5,2,5,1974.0,1181,0,4,1,3,0,10012,90.0,3,0,85,0.0,0,4,0,4,3,2,0,3,0,6,1138.0,0,2008,3.0,180,2907.0,1972.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2097,0,0,1,4,2,1721.0,0.0,2,6,1.0,0.0,0,356.0,4,0,4,2,4,0,1,1,6,1134.0,3.0,5,0,5,2005.0,2097,1,0,1,0,0,20896,49.0,1,0,20,0.0,0,1,267,4,7,2,0,3,0,8,2077.0,192,2006,2.5,459,5308.0,2005.5,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1454,482,0,3,4,3,0.0,0.0,6,6,0.0,0.0,2,1406.0,4,0,4,2,4,5,1,2,6,504.0,2.0,5,2,5,2000.0,1936,1,0,1,2,0,11194,106.0,0,0,60,40.0,0,11,124,4,7,2,0,3,0,7,1406.0,188,2006,2.5,312,3846.0,2000.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1465,915,0,3,4,3,187.0,723.0,3,5,0.0,0.0,2,111.0,4,0,2,3,4,4,1,2,5,596.0,2.0,5,3,5,1965.0,2380,1,4,1,3,0,18450,68.0,0,0,60,113.0,0,8,265,4,5,2,0,3,0,7,1021.0,0,2007,2.5,265,3997.0,1972.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1679,0,0,3,4,3,1138.0,0.0,2,6,1.0,0.0,2,270.0,4,0,4,3,4,1,1,2,6,575.0,2.0,5,2,5,1994.0,1679,0,0,1,2,0,8125,65.0,3,0,20,258.0,0,10,42,4,5,2,0,3,0,7,1408.0,224,2008,3.0,266,3662.0,1996.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1437,0,0,3,4,3,988.0,0.0,5,6,1.0,0.0,4,200.0,4,0,4,3,4,5,1,1,3,576.0,2.0,5,3,5,1999.0,1437,1,2,1,3,1,14175,68.0,3,0,20,0.0,0,11,0,5,4,2,0,3,0,6,1188.0,304,2006,2.5,304,3201.0,1971.5,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1180,0,0,2,4,3,0.0,0.0,6,6,0.0,0.0,1,700.0,4,67,4,3,4,2,1,1,6,252.0,1.0,1,3,5,1922.0,1180,0,0,1,1,0,11600,80.0,3,0,30,0.0,0,7,0,4,3,2,0,3,0,5,700.0,0,2006,1.0,67,2132.0,1936.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
738,738,0,3,4,3,193.0,0.0,2,6,1.0,0.0,2,545.0,4,0,4,2,4,3,0,2,6,540.0,2.0,5,0,5,2005.0,1476,1,0,1,2,0,8633,64.0,3,0,60,0.0,0,2,35,4,5,2,0,3,0,7,738.0,100,2009,3.5,135,2754.0,2005.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
697,672,0,3,4,3,551.0,0.0,1,6,1.0,0.0,4,121.0,4,0,2,3,4,3,0,2,6,300.0,1.0,5,3,5,1930.0,1369,0,4,1,3,0,6629,54.0,3,0,70,0.0,0,7,0,5,5,2,0,3,0,6,672.0,147,2009,3.0,147,2341.0,1937.5,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1208,0,0,3,4,3,767.0,0.0,0,6,1.0,0.0,2,441.0,4,0,4,2,4,5,1,1,6,546.0,2.0,5,2,5,1977.0,1208,1,4,1,3,0,11250,68.0,0,0,20,0.0,0,6,42,5,5,2,0,3,0,6,1208.0,198,2006,2.5,240,2962.0,1977.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1839,0,0,3,4,3,1186.0,0.0,2,6,1.0,0.0,4,291.0,4,0,4,3,4,5,2,2,6,416.0,2.0,5,0,5,1957.0,1839,0,0,1,2,0,14442,110.0,3,0,20,106.0,0,6,87,6,5,2,0,3,200,7,1477.0,0,2007,3.0,287,3732.0,1980.5,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1136,0,0,3,4,3,892.0,0.0,5,6,1.0,0.0,4,244.0,4,0,4,3,4,2,1,1,6,384.0,1.0,5,2,5,1965.0,1136,0,4,1,3,0,9200,80.0,3,0,20,0.0,0,7,0,5,5,2,0,3,0,5,1136.0,426,2008,2.0,426,2656.0,1965.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
855,586,0,3,4,3,311.0,0.0,0,6,0.0,0.0,4,544.0,4,0,4,3,4,5,1,2,6,440.0,2.0,5,3,5,1978.0,1441,1,4,1,3,0,2289,24.0,3,0,160,0.0,0,4,0,5,5,2,0,3,0,7,855.0,28,2009,2.5,28,2736.0,1978.0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1095,679,0,4,0,3,0.0,0.0,6,6,1.0,0.0,4,1095.0,4,90,4,3,4,3,0,2,3,779.0,3.0,1,3,1,1920.0,1774,0,1,2,3,0,9600,60.0,3,0,70,0.0,0,5,0,1,3,0,0,3,0,8,1095.0,0,2006,3.0,90,3648.0,1925.0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
792,0,0,2,4,3,0.0,0.0,6,6,0.0,0.0,4,768.0,4,120,4,2,4,3,0,1,6,240.0,1.0,1,3,1,1924.0,792,0,0,1,2,0,9022,52.0,3,0,30,0.0,0,5,0,7,4,0,0,3,0,5,768.0,316,2009,1.0,436,1800.0,1965.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2046,0,0,3,4,2,0.0,0.0,6,6,0.0,0.0,0,2046.0,4,0,4,2,4,2,1,2,6,834.0,3.0,5,0,5,2008.0,2046,1,0,1,2,0,11844,80.0,0,0,20,464.0,0,7,82,4,7,2,0,3,0,7,2046.0,322,2009,2.5,404,4926.0,2008.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
988,0,0,3,4,3,827.0,0.0,5,6,1.0,0.0,4,161.0,4,0,4,3,4,3,0,1,6,572.0,2.0,5,3,5,1963.0,988,0,4,1,3,0,9945,68.0,0,0,20,57.0,0,10,0,4,4,2,0,3,0,5,988.0,0,2007,2.0,0,2548.0,1961.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
923,0,0,2,4,3,543.0,119.0,1,1,0.0,0.0,2,261.0,4,0,4,3,4,5,1,2,6,264.0,1.0,5,2,5,1980.0,923,0,4,1,3,0,8012,50.0,3,0,120,0.0,0,5,0,4,5,2,0,3,0,5,923.0,80,2010,2.0,80,2110.0,1980.0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
848,672,0,3,4,3,182.0,0.0,5,6,0.0,0.0,4,611.0,4,56,4,3,4,3,0,1,6,281.0,1.0,5,3,5,1968.0,1520,0,0,1,3,0,4500,55.0,1,0,50,0.0,0,7,0,4,4,2,0,3,0,6,793.0,0,2009,1.0,56,2594.0,1966.0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1291,0,0,2,4,2,1003.0,0.0,2,6,1.0,0.0,2,288.0,4,0,4,3,4,2,1,1,6,431.0,2.0,5,3,5,1996.0,1291,0,0,1,2,0,2887,68.0,3,0,120,0.0,0,11,0,4,5,2,0,3,0,6,1291.0,307,2008,2.0,307,3013.0,1996.5,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1668,0,0,3,4,0,1059.0,0.0,2,6,1.0,0.0,2,567.0,4,0,4,2,4,5,1,2,6,702.0,3.0,5,0,5,2002.0,1668,0,0,1,2,0,11248,90.0,0,0,20,215.0,0,7,45,4,8,2,0,3,0,7,1626.0,257,2007,3.0,302,3996.0,2002.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1195,644,0,4,4,3,0.0,0.0,6,6,0.0,0.0,2,1195.0,4,0,4,2,4,3,0,2,6,486.0,2.0,5,0,5,1998.0,1839,1,2,1,3,0,16770,58.0,1,0,60,30.0,0,6,81,4,6,2,0,3,0,7,1195.0,0,2010,2.5,81,3520.0,1998.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1190,900,0,3,4,2,828.0,182.0,2,3,1.0,0.0,2,180.0,4,0,4,2,4,5,1,2,2,577.0,2.0,5,0,5,1984.0,2090,0,2,1,2,0,5062,68.0,0,0,160,0.0,0,9,0,4,6,2,0,3,0,6,1190.0,219,2007,3.0,219,3857.0,1984.0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
874,887,0,3,4,3,0.0,0.0,6,6,0.0,0.0,2,874.0,4,0,4,2,4,3,0,3,6,578.0,2.0,5,0,5,2007.0,1761,0,0,1,2,0,10207,84.0,3,0,60,0.0,0,8,105,5,6,2,0,3,0,7,874.0,144,2007,3.0,249,3213.0,2007.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
551,551,0,2,4,3,239.0,0.0,2,6,0.0,0.0,2,312.0,4,0,4,2,4,3,0,2,6,480.0,2.0,5,3,5,2004.0,1102,1,0,1,2,0,5105,68.0,1,0,160,0.0,0,3,60,4,6,2,0,3,0,4,551.0,0,2007,2.5,60,2133.0,2004.0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1362,0,0,2,4,0,20.0,0.0,0,6,0.0,0.0,2,1342.0,4,0,4,2,4,2,1,2,6,460.0,2.0,5,2,5,2005.0,1362,0,0,1,2,0,7577,61.0,0,0,120,256.0,0,6,28,4,5,2,0,3,0,6,1362.0,192,2007,2.0,220,3184.0,2005.5,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
848,0,0,1,4,1,697.0,0.0,2,6,1.0,0.0,2,151.0,4,0,4,2,4,5,1,1,6,420.0,2.0,5,2,5,2004.0,848,0,0,1,2,0,4426,68.0,3,0,120,147.0,0,5,0,4,5,2,0,3,0,3,848.0,149,2008,2.0,149,2116.0,2004.0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1238,1281,0,4,4,1,965.0,0.0,2,6,1.0,0.0,2,245.0,4,0,4,2,4,2,2,2,6,628.0,2.0,5,2,5,1989.0,2519,1,0,1,2,1,26178,42.0,0,0,60,293.0,0,4,27,4,6,2,0,3,0,9,1210.0,320,2006,3.5,347,4357.0,1989.5,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
