1stFlrSF,2ndFlrSF,3SsnPorch,Alley,BedroomAbvGr,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,Condition1,Condition2,Electrical,EnclosedPorch,ExtStructSF,ExterCond,ExterQual,Exterior1st,Fence,FireplaceQu,Fireplaces,Foundation,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageType,GarageYrBlt,GrLivArea,HalfBath,Heating,HeatingQC,HouseSF,HouseStyle,KitchenAbvGr,KitchenQual,LandSlope,LotArea,LotFrontage,LotShape,LowQualFinSF,MasVnrArea,MasVnrType,MiscFeature,MiscVal,MoSold,Neighborhood,Num_Bathrooms,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,PoolQC,RoofMatl,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,WoodDeckSF,YrSold,YearRemodAgg
1314,0,0,None,2,4,3,904.0,0.0,2,6,1.0,0.0,2,410.0,Y,Norm,Norm,4,0,234,4,2,VinylSd,4,2,1,PConc,2,6,626.0,2.0,5,2,5,Attchd,2008.0,1314,0,GasA,0,3254.0,1Story,1,2,0,5063,34.0,3,0,166.0,Stone,None,0,4,NridgHt,3.0,62,4,6,2,0,3,CompShg,0,Pave,6,1314.0,172,2009,2007.5
1468,0,0,None,3,4,3,0.0,0.0,6,6,0.0,0.0,2,1468.0,Y,Feedr,Norm,4,0,360,4,2,VinylSd,4,2,1,PConc,2,6,898.0,3.0,5,0,5,Attchd,2008.0,1468,0,GasA,0,3834.0,1Story,1,2,0,9612,74.0,3,0,72.0,Stone,None,0,12,Somerst,2.0,150,4,7,2,0,3,CompShg,0,Pave,6,1468.0,210,2009,2008.5
1575,0,0,None,2,4,3,430.0,0.0,2,6,1.0,0.0,2,1145.0,Y,Norm,Norm,4,52,52,4,2,Plywood,4,3,0,PConc,2,6,529.0,2.0,5,2,5,Attchd,1992.0,1575,0,GasA,2,3679.0,1Story,1,2,0,8012,50.0,3,0,0.0,None,None,0,7,SawyerW,3.0,0,4,5,2,0,3,CompShg,0,Pave,5,1575.0,0,2007,1992.0
625,625,0,Pave,2,4,3,0.0,0.0,6,6,0.0,0.0,2,625.0,Y,Norm,Norm,4,0,54,4,2,MetalSd,4,3,0,PConc,2,6,528.0,2.0,5,2,5,Detchd,2006.0,1250,1,GasA,0,2403.0,2Story,1,2,0,4251,35.0,0,0,0.0,None,None,0,6,Somerst,2.5,54,4,6,2,0,3,CompShg,0,Pave,5,625.0,0,2007,2006.5
1085,649,0,None,3,4,3,600.0,0.0,5,6,0.0,0.0,4,312.0,Y,Norm,Norm,4,0,128,4,3,Wd Sdng,0,2,1,CBlock,1,6,440.0,2.0,5,2,5,Attchd,1962.0,1734,1,GasA,4,3086.0,1.5Fin,1,2,0,9786,77.0,0,0,0.0,None,None,0,6,NAmes,1.5,0,6,5,2,0,3,CompShg,128,Pave,7,912.0,0,2006,1971.5
858,0,0,None,3,4,3,614.0,0.0,1,6,0.0,0.0,4,244.0,Y,Norm,Norm,4,0,0,4,3,HdBoard,4,3,0,CBlock,1,6,0.0,0.0,3,1,3,None,0.0,858,0,GasA,4,1716.0,1Story,1,3,0,8125,73.0,0,0,0.0,None,None,0,6,NAmes,1.0,0,3,3,2,0,3,CompShg,0,Pave,5,858.0,0,2006,1971.0
900,0,0,None,3,4,3,450.0,0.0,1,6,0.0,0.0,4,432.0,Y,Norm,Norm,4,0,0,2,3,MetalSd,2,3,0,CBlock,1,6,280.0,1.0,5,3,5,Detchd,1970.0,900,0,GasA,4,2062.0,1Story,1,3,0,9819,72.0,0,0,31.0,BrkFace,None,0,2,Sawyer,1.0,0,4,4,2,0,3,CompShg,0,Pave,5,882.0,0,2010,1967.0
698,698,0,None,3,4,3,0.0,0.0,6,6,0.0,0.0,4,698.0,Y,RRAn,Norm,0,0,259,4,3,Wd Sdng,4,3,0,BrkTil,1,6,384.0,1.0,5,3,5,Detchd,2003.0,1396,0,GasA,0,2478.0,2Story,1,3,0,8730,60.0,3,0,0.0,None,None,0,7,BrkSide,1.0,0,6,5,2,0,3,CompShg,259,Pave,7,698.0,0,2007,1959.0
1079,840,0,None,3,4,0,0.0,0.0,6,6,0.0,0.0,2,1079.0,Y,Norm,Norm,4,0,51,4,2,VinylSd,4,2,1,PConc,2,6,685.0,2.0,5,2,2,Attchd,2006.0,1919,1,GasA,0,3683.0,2Story,1,2,0,15611,120.0,3,0,0.0,None,None,0,7,CollgCr,2.5,51,4,7,2,0,3,CompShg,0,Pave,8,1079.0,0,2006,2006.0
936,780,0,Grvl,6,0,3,210.0,0.0,5,6,1.0,0.0,4,570.0,N,Norm,Norm,4,0,184,1,3,VinylSd,4,3,0,PConc,2,6,0.0,0.0,3,1,3,None,0.0,1716,0,GasA,0,2496.0,2Story,1,1,0,5687,55.0,3,0,0.0,None,None,0,3,SWISU,3.0,184,5,4,0,0,3,CompShg,0,Pave,9,780.0,0,2008,1956.0
1148,568,0,None,3,4,3,292.0,0.0,3,6,0.0,0.0,4,476.0,Y,Norm,Norm,4,0,160,4,3,Wd Sdng,4,2,1,CBlock,1,3,281.0,1.0,5,3,5,Attchd,1949.0,1716,1,GasA,2,2765.0,1.5Fin,1,3,0,11409,60.0,3,0,0.0,None,None,0,1,Edwards,1.5,0,3,4,2,0,3,CompShg,160,Pave,8,768.0,0,2009,1978.5
1468,795,0,None,3,4,3,795.0,0.0,0,6,1.0,0.0,4,0.0,Y,PosA,Norm,4,0,250,4,3,Plywood,4,5,1,CBlock,2,6,539.0,2.0,5,0,5,Attchd,1977.0,2263,1,GasA,1,3597.0,2Story,1,2,0,16659,80.0,0,0,34.0,BrkFace,None,0,3,NWAmes,3.5,250,6,6,2,0,3,CompShg,0,Pave,9,795.0,0,2006,1985.5
1644,0,0,None,3,4,3,1285.0,0.0,2,6,1.0,0.0,4,131.0,Y,Norm,Norm,4,0,110,4,3,HdBoard,4,2,2,CBlock,1,6,418.0,2.0,5,0,5,Attchd,1953.0,1644,0,GasA,4,3478.0,1Story,1,3,0,9600,80.0,3,0,238.0,Stone,None,0,10,NAmes,2.0,0,4,5,2,0,3,CompShg,0,Pave,7,1416.0,110,2009,1953.0
1003,0,0,None,3,4,0,819.0,0.0,2,6,1.0,0.0,4,184.0,Y,Norm,Norm,4,0,120,4,3,HdBoard,0,3,0,CBlock,1,6,588.0,2.0,5,3,5,Detchd,1984.0,1003,0,GasA,4,2594.0,SLvl,1,3,0,7937,37.0,0,0,0.0,None,None,0,3,Mitchel,2.0,0,5,5,2,0,3,CompShg,0,Pave,6,1003.0,120,2006,1984.0
910,648,0,None,4,4,3,420.0,0.0,1,6,0.0,0.0,4,490.0,Y,Norm,Norm,0,0,289,4,3,Wd Sdng,2,3,0,CBlock,1,6,282.0,1.0,5,3,5,Attchd,1950.0,1558,1,GasA,4,2750.0,1.5Fin,1,3,0,13710,75.0,3,0,0.0,None,None,0,6,IDOTRR,1.5,0,4,4,2,0,3,CompShg,0,Pave,6,910.0,289,2007,1950.0
975,975,0,Pave,3,4,3,649.0,0.0,1,6,0.0,0.0,2,326.0,Y,Norm,Norm,4,0,208,4,2,VinylSd,4,5,1,PConc,2,6,576.0,2.0,5,2,5,Detchd,1997.0,1950,1,GasA,0,3501.0,2Story,1,2,0,7399,66.0,0,0,1600.0,BrkFace,None,0,6,Somerst,2.5,10,4,6,2,0,3,CompShg,198,Pave,7,975.0,0,2007,1997.5
1041,702,0,None,3,4,3,384.0,175.0,0,5,0.0,1.0,4,143.0,Y,Norm,Norm,4,0,224,4,2,HdBoard,4,2,1,CBlock,1,6,539.0,2.0,5,3,5,Attchd,1968.0,1743,2,GasA,2,2984.0,2Story,1,3,0,11700,90.0,3,0,365.0,BrkFace,None,0,6,NWAmes,2.5,0,5,5,2,0,3,CompShg,0,Pave,7,702.0,224,2007,1968.0
1152,0,0,None,3,4,3,0.0,0.0,6,6,0.0,1.0,4,1092.0,Y,Norm,Norm,4,0,36,2,3,HdBoard,0,2,1,CBlock,1,6,300.0,1.0,5,3,5,Attchd,1950.0,1152,0,GasA,0,2544.0,1Story,1,2,0,14000,80.0,3,0,0.0,None,None,0,8,Crawfor,1.5,36,7,5,2,0,3,CompShg,0,Pave,6,1092.0,0,2009,1977.0
1336,0,0,None,2,4,2,841.0,0.0,1,6,1.0,0.0,4,324.0,Y,Norm,Norm,4,0,0,4,3,MetalSd,4,2,2,CBlock,1,6,375.0,1.0,5,3,5,Attchd,1953.0,1336,0,GasA,4,2876.0,1Story,1,3,0,15750,90.0,3,0,56.0,BrkFace,None,0,6,Crawfor,2.0,0,4,4,2,0,3,CompShg,0,Pave,5,1165.0,0,2006,1953.0
1210,1242,0,None,4,4,3,281.0,0.0,2,6,0.0,0.0,2,747.0,Y,Norm,Norm,4,0,258,4,2,VinylSd,4,5,1,PConc,2,6,683.0,2.0,5,0,5,BuiltIn,1998.0,2452,1,GasA,0,4163.0,2Story,1,2,0,16226,66.0,2,0,0.0,None,None,0,5,CollgCr,2.5,50,4,7,2,0,3,CompShg,0,Pave,9,1028.0,208,2007,1998.5
1541,0,0,None,3,4,3,0.0,0.0,6,6,0.0,0.0,2,1541.0,Y,Norm,Norm,4,0,549,4,2,VinylSd,4,5,1,PConc,2,6,843.0,3.0,5,2,5,Attchd,2001.0,1541,0,GasA,0,3925.0,1Story,1,2,0,13704,118.0,0,0,150.0,BrkFace,None,0,1,CollgCr,2.0,81,4,6,2,0,3,CompShg,0,Pave,6,1541.0,468,2006,2001.5
894,0,0,None,3,4,3,894.0,0.0,0,6,1.0,0.0,4,0.0,Y,Norm,Norm,4,0,256,4,3,VinylSd,1,3,0,PConc,1,6,552.0,2.0,5,3,5,Attchd,1975.0,894,0,GasA,4,2340.0,1Story,1,3,0,9800,70.0,3,0,0.0,None,None,0,7,CollgCr,2.0,0,6,4,2,0,3,CompShg,0,Pave,5,894.0,256,2006,1972.0
1675,1818,0,None,3,4,3,0.0,0.0,6,6,0.0,0.0,4,1470.0,Y,Norm,Norm,4,0,302,4,3,CemntBd,4,0,1,BrkTil,3,6,870.0,3.0,5,3,5,Attchd,2003.0,3493,0,GasA,0,5833.0,2.5Fin,1,2,0,18386,87.0,3,0,0.0,None,None,0,5,OldTown,3.0,0,8,6,2,0,3,CompShg,0,Pave,10,1470.0,302,2008,1941.0
2000,0,0,None,3,4,3,1464.0,0.0,2,6,1.0,0.0,2,536.0,Y,Norm,Norm,4,0,168,4,2,CemntBd,4,3,0,PConc,2,6,888.0,3.0,5,0,5,Attchd,2004.0,2000,0,GasA,0,4888.0,1Story,1,2,0,10386,80.0,3,0,246.0,Stone,None,0,7,CollgCr,3.0,0,4,7,2,0,3,CompShg,0,Pave,8,2000.0,168,2007,2004.5
1122,1121,0,None,4,4,3,700.0,0.0,0,6,1.0,0.0,2,0.0,Y,Feedr,Norm,4,224,395,4,2,HdBoard,4,5,1,CBlock,2,6,746.0,3.0,5,2,5,Attchd,1990.0,2243,1,GasA,2,3689.0,2Story,1,2,0,13474,116.0,3,0,246.0,BrkFace,None,0,6,SawyerW,3.5,44,4,6,2,0,3,CompShg,0,Pave,8,700.0,127,2007,1990.5
1035,371,0,Grvl,3,4,3,0.0,0.0,6,6,0.0,0.0,4,319.0,Y,Artery,Norm,0,0,144,1,3,MetalSd,2,3,0,CBlock,1,6,0.0,0.0,3,1,3,None,0.0,1406,0,GasA,4,1725.0,1.5Fin,1,1,0,7920,60.0,0,0,0.0,None,None,0,3,IDOTRR,1.0,144,6,5,0,0,3,CompShg,0,Pave,6,319.0,0,2008,1935.0
861,0,0,None,1,4,3,262.0,0.0,1,6,0.0,0.0,4,599.0,Y,Norm,Norm,4,0,158,4,3,VinylSd,4,3,0,CBlock,1,6,539.0,2.0,5,3,5,Detchd,1961.0,861,0,GasA,0,2261.0,1Story,1,3,0,12342,64.5,0,0,0.0,None,None,0,3,Edwards,1.0,0,4,3,2,0,3,CompShg,0,Pave,4,861.0,158,2009,1945.0
1944,0,0,None,3,4,1,1274.0,0.0,2,6,1.0,0.0,0,622.0,Y,Norm,Norm,4,0,383,4,2,VinylSd,4,0,3,PConc,2,6,708.0,3.0,5,0,5,Attchd,2003.0,1944,0,GasA,0,4548.0,1Story,1,0,0,12378,90.0,0,0,0.0,None,None,0,11,NridgHt,3.0,175,4,8,2,0,3,CompShg,0,Pave,8,1896.0,208,2006,2003.5
697,804,0,None,3,4,3,518.0,0.0,0,6,0.0,0.0,2,179.0,Y,Norm,Norm,4,0,253,4,3,HdBoard,4,5,1,PConc,2,6,420.0,2.0,5,0,5,Attchd,1993.0,1501,1,GasA,2,2618.0,2Story,1,2,0,7685,64.0,0,0,112.0,BrkFace,None,0,5,Gilbert,2.5,63,4,5,2,0,3,CompShg,0,Pave,6,697.0,190,2006,1993.5
972,0,0,None,2,4,3,680.0,0.0,0,6,1.0,0.0,4,292.0,Y,Norm,Norm,4,0,0,2,3,VinylSd,4,2,1,CBlock,1,6,240.0,1.0,5,3,5,Detchd,1948.0,972,0,GasA,0,2184.0,1Story,1,3,0,8000,50.0,3,0,0.0,None,None,0,5,NAmes,2.0,0,5,5,2,0,3,CompShg,0,Pave,5,972.0,0,2009,1975.0
793,325,0,None,3,4,2,507.0,0.0,5,6,1.0,0.0,2,286.0,Y,Artery,Norm,4,0,271,4,3,MetalSd,2,2,1,CBlock,1,6,410.0,2.0,5,3,5,Detchd,1939.0,1118,0,GasA,4,2321.0,1.5Fin,1,3,0,7800,65.0,3,0,0.0,None,None,0,5,OldTown,2.0,0,6,4,2,0,3,CompShg,271,Pave,5,793.0,0,2006,1944.5
2036,0,0,None,3,4,1,1236.0,820.0,0,5,2.0,0.0,2,80.0,Y,Norm,Norm,4,0,0,4,3,BrkFace,4,2,2,CBlock,2,6,513.0,2.0,5,2,5,Attchd,1965.0,2036,0,GasW,4,4685.0,1Story,1,3,2,215245,150.0,2,0,0.0,None,None,0,6,Timber,4.0,0,4,6,2,0,3,CompShg,0,Pave,8,2136.0,0,2009,1965.0
832,809,0,Grvl,3,1,3,16.0,0.0,3,6,0.0,1.0,4,712.0,Y,Norm,Norm,4,234,234,4,3,Wd Sdng,4,2,1,BrkTil,1,6,546.0,2.0,5,3,1,Detchd,1925.0,1641,1,GasA,0,2915.0,2Story,1,0,0,9600,60.0,3,0,0.0,None,None,0,8,OldTown,2.0,0,6,6,2,0,3,CompShg,0,Pave,6,728.0,0,2006,1957.5
716,716,0,None,3,4,3,425.0,0.0,2,6,1.0,0.0,2,291.0,Y,Norm,Norm,4,0,151,4,2,VinylSd,4,2,1,PConc,2,6,432.0,2.0,5,0,5,Attchd,2004.0,1432,1,GasA,0,2580.0,2Story,1,2,0,7795,71.0,0,0,0.0,None,None,0,7,Gilbert,3.5,51,4,6,2,0,3,CompShg,0,Pave,6,716.0,100,2009,2004.5
1153,1200,0,None,4,4,3,692.0,0.0,2,6,1.0,0.0,2,153.0,Y,Norm,Norm,4,0,483,4,2,CemntBd,0,5,1,CBlock,2,6,484.0,2.0,5,2,5,Attchd,1983.0,2353,1,GasA,4,3682.0,2Story,1,0,0,13005,94.0,0,0,278.0,BrkFace,None,0,8,NWAmes,3.5,195,6,6,2,0,3,CompShg,0,Pave,10,845.0,288,2009,1980.0
1088,871,0,None,3,4,0,0.0,0.0,6,6,0.0,0.0,2,1088.0,Y,Norm,Norm,4,0,254,4,2,VinylSd,4,2,1,PConc,2,6,1025.0,3.0,5,2,5,Attchd,2006.0,1959,1,GasA,0,4072.0,2Story,1,2,0,9000,75.0,3,0,0.0,None,None,0,12,Somerst,2.5,46,4,7,2,0,3,CompShg,0,Pave,8,1088.0,208,2007,2006.0
1372,1274,0,None,4,4,1,987.0,0.0,2,6,1.0,0.0,2,360.0,Y,Norm,Norm,4,144,544,4,2,HdBoard,4,5,1,PConc,2,6,656.0,3.0,5,2,5,Attchd,1993.0,2646,1,GasA,0,4649.0,2Story,1,2,1,9900,90.0,3,0,256.0,BrkFace,None,0,4,NoRidge,3.5,60,4,6,2,0,3,CompShg,0,Pave,9,1347.0,340,2009,1993.0
1472,0,0,None,3,4,0,1036.0,0.0,2,6,1.0,0.0,2,336.0,Y,Norm,Norm,4,0,281,4,3,Plywood,4,5,2,CBlock,2,6,588.0,2.0,5,3,5,Attchd,1980.0,1472,0,GasA,4,3432.0,SLvl,1,3,0,14115,80.0,3,0,225.0,BrkFace,None,0,6,NWAmes,3.0,48,4,6,2,0,3,CompShg,0,Pave,6,1372.0,233,2009,1980.0
1249,1347,0,None,4,1,0,0.0,0.0,6,6,0.0,0.0,0,1249.0,Y,Norm,Norm,4,0,394,4,3,VinylSd,4,3,0,PConc,3,6,840.0,3.0,5,2,5,Attchd,2006.0,2596,1,GasA,0,4685.0,2Story,1,2,0,16259,111.0,3,0,370.0,Stone,None,0,9,NridgHt,3.5,154,4,8,2,0,3,CompShg,0,Pave,9,1249.0,240,2006,2006.0
1136,1332,0,None,4,4,0,970.0,0.0,2,6,1.0,0.0,0,166.0,Y,Norm,Norm,4,0,338,4,2,VinylSd,4,2,1,PConc,2,6,872.0,3.0,5,0,5,BuiltIn,2004.0,2468,1,GasA,0,4476.0,2Story,1,2,0,12099,99.0,0,0,388.0,BrkFace,None,0,6,NridgHt,3.5,154,4,7,2,0,3,CompShg,0,Pave,10,1136.0,184,2007,2004.0
1553,1177,0,None,4,4,1,28.0,1474.0,3,0,1.0,0.0,4,0.0,Y,Norm,Norm,4,0,297,4,2,Plywood,2,5,1,CBlock,2,6,576.0,2.0,5,0,5,Attchd,1987.0,2730,1,GasA,0,4808.0,2Story,1,2,0,10380,86.0,0,0,172.0,BrkFace,None,0,8,SawyerW,3.5,96,4,6,2,0,3,CompShg,0,Pave,8,1502.0,201,2007,1986.5
1163,0,0,None,3,4,3,256.0,0.0,0,6,1.0,0.0,4,906.0,Y,Norm,Norm,4,0,240,2,3,VinylSd,4,3,0,CBlock,1,6,220.0,1.0,5,3,1,Attchd,1955.0,1163,0,GasA,0,2545.0,1Story,1,3,0,5820,49.0,3,0,0.0,None,None,0,7,OldTown,2.0,98,7,2,2,0,3,CompShg,0,Pave,6,1162.0,142,2006,1980.0
1898,1080,0,None,5,4,3,0.0,0.0,6,6,0.0,0.0,2,710.0,Y,PosN,Norm,4,0,240,2,2,Wd Sdng,4,2,1,CBlock,2,6,564.0,2.0,5,0,5,BuiltIn,1961.0,2978,1,GasA,0,4252.0,SLvl,1,2,0,11275,96.0,3,0,300.0,BrkFace,None,0,6,NAmes,2.5,0,6,6,2,0,3,WdShake,0,Pave,11,710.0,240,2010,1987.0
803,0,0,None,2,4,0,116.0,0.0,1,6,0.0,0.0,4,604.0,N,RRAe,Norm,1,244,244,4,3,MetalSd,4,3,0,CBlock,1,6,360.0,2.0,5,3,5,Detchd,1941.0,803,0,GasA,3,1883.0,1.5Unf,1,3,0,5000,50.0,3,0,0.0,None,None,0,12,IDOTRR,1.0,0,5,4,2,0,3,CompShg,0,Pave,5,720.0,0,2007,1945.5
1719,0,0,None,1,4,1,1619.0,0.0,2,6,2.0,0.0,2,100.0,Y,Norm,Norm,4,0,152,4,2,BrkFace,4,2,2,PConc,1,6,473.0,2.0,5,0,5,Attchd,1993.0,1719,1,GasA,0,3911.0,1Story,1,2,0,10846,32.0,0,0,0.0,None,None,0,5,Veenker,3.5,30,4,7,2,0,3,CompShg,0,Pave,6,1719.0,122,2008,1993.0
1383,0,0,None,3,4,3,565.0,0.0,5,6,0.0,0.0,4,818.0,Y,Norm,Norm,4,0,45,4,3,Wd Sdng,4,3,0,CBlock,1,6,292.0,1.0,5,2,5,Attchd,1960.0,1383,1,GasA,4,3058.0,1Story,1,3,0,11600,80.0,3,0,175.0,BrkFace,None,0,4,NAmes,1.5,45,4,5,2,0,3,CompShg,0,Pave,7,1383.0,0,2006,1960.0
1445,689,0,Pave,5,4,3,0.0,0.0,6,6,0.0,0.0,4,844.0,N,PosN,Norm,0,268,328,4,3,Wd Sdng,4,3,0,BrkTil,2,6,441.0,2.0,5,3,5,Detchd,1930.0,2134,0,GasA,2,3419.0,2.5Unf,1,2,0,11888,51.0,0,0,0.0,None,None,0,7,BrkSide,2.0,60,5,5,2,0,3,CompShg,0,Pave,10,844.0,0,2009,1955.0
596,596,0,None,3,4,2,0.0,0.0,6,6,0.0,0.0,4,596.0,N,Norm,Norm,4,137,137,4,3,Wd Sdng,1,3,0,PConc,1,6,189.0,1.0,1,3,1,Detchd,1920.0,1192,0,GasA,4,1977.0,2Story,1,3,0,6402,60.0,3,0,0.0,None,None,0,7,IDOTRR,1.0,0,4,4,0,0,3,CompShg,0,Pave,6,596.0,0,2009,1935.0
1728,0,0,None,6,4,3,40.0,264.0,2,5,0.0,1.0,4,1424.0,Y,Norm,Norm,4,0,155,4,3,HdBoard,4,3,0,CBlock,2,6,352.0,1.0,5,3,5,Detchd,2002.0,1728,0,GasA,4,3808.0,1Story,2,3,0,10624,73.0,0,0,84.0,BrkFace,None,0,11,NAmes,2.5,0,3,4,2,0,3,CompShg,0,Pave,10,1728.0,155,2007,1964.0
1056,0,0,None,3,4,3,846.0,0.0,5,6,1.0,0.0,4,210.0,Y,Norm,Norm,4,0,0,4,3,Wd Sdng,4,3,0,CBlock,1,6,308.0,1.0,5,2,5,Attchd,1958.0,1056,0,GasA,1,2420.0,1Story,1,3,0,8176,70.0,3,0,0.0,None,None,0,8,NAmes,2.0,0,5,4,2,0,3,CompShg,0,Pave,6,1056.0,0,2007,1975.0
1629,0,0,None,3,4,3,1124.0,479.0,2,4,1.0,0.0,2,1603.0,Y,Norm,Norm,4,0,0,4,2,VinylSd,4,2,1,PConc,2,6,880.0,3.0,5,2,5,Attchd,2003.0,1629,0,GasA,0,5715.0,1Story,1,2,0,10655,85.0,0,0,296.0,BrkFace,None,0,10,NridgHt,3.0,0,4,7,2,0,3,CompShg,0,Pave,7,3206.0,0,2009,2003.5
1358,0,0,None,2,4,0,720.0,0.0,2,6,1.0,0.0,2,638.0,Y,Norm,Norm,4,0,222,4,2,VinylSd,4,2,1,PConc,2,6,484.0,2.0,5,2,5,Attchd,2004.0,1358,0,GasA,0,3200.0,1Story,1,2,0,8198,59.0,3,0,146.0,Stone,None,0,7,NridgHt,3.0,30,4,6,2,0,3,CompShg,0,Pave,6,1358.0,192,2008,2004.0
943,695,0,None,3,4,1,828.0,0.0,2,6,1.0,0.0,2,115.0,Y,Norm,Norm,4,0,138,4,3,VinylSd,4,5,2,PConc,2,6,472.0,2.0,5,0,5,Attchd,1998.0,1638,1,GasA,2,3053.0,2Story,1,3,0,9042,59.0,0,0,0.0,None,None,0,7,Gilbert,3.5,38,4,5,2,0,3,CompShg,0,Pave,7,943.0,100,2008,1998.0
1619,167,0,None,3,4,1,1249.0,147.0,0,1,2.0,0.0,4,103.0,Y,Norm,Norm,4,0,670,4,3,Plywood,4,2,2,CBlock,2,6,529.0,2.0,5,0,5,Attchd,1965.0,1786,0,GasA,0,3814.0,1.5Fin,1,3,2,164660,82.0,0,0,0.0,None,Shed,700,8,Timber,4.0,0,5,4,2,0,3,CompShg,0,Grvl,7,1499.0,670,2008,1965.0
1922,0,0,None,3,4,1,1249.0,0.0,2,6,1.0,0.0,0,673.0,Y,Norm,Norm,4,0,229,4,2,VinylSd,4,2,1,PConc,2,6,676.0,3.0,5,0,5,Attchd,2005.0,1922,0,GasA,0,4520.0,1Story,1,2,0,14157,86.0,0,0,200.0,Stone,None,0,7,StoneBr,3.0,51,4,8,2,0,3,CompShg,0,Pave,8,1922.0,178,2007,2005.5
1536,0,0,None,3,4,0,810.0,0.0,2,6,1.0,0.0,2,726.0,Y,Norm,Norm,4,0,266,4,2,VinylSd,4,3,0,PConc,2,6,532.0,2.0,5,2,5,Attchd,2002.0,1536,0,GasA,0,3604.0,1Story,1,2,0,9135,70.0,3,0,113.0,BrkFace,None,0,12,CollgCr,3.0,74,4,6,2,0,3,CompShg,0,Pave,7,1536.0,192,2008,2002.5
1621,0,0,None,3,4,2,213.0,0.0,0,6,1.0,0.0,2,995.0,Y,Norm,Norm,4,0,153,4,2,Wd Sdng,4,3,0,CBlock,2,6,440.0,2.0,5,2,5,Attchd,1984.0,1621,0,GasA,0,3269.0,1Story,1,2,0,14145,91.0,3,0,0.0,None,Shed,400,5,NWAmes,3.0,45,6,6,2,0,3,CompShg,0,Pave,8,1208.0,108,2006,1991.0
1215,0,0,None,3,0,3,585.0,0.0,5,6,0.0,0.0,4,630.0,Y,Feedr,Norm,0,0,234,4,3,Wd Sdng,4,3,0,CBlock,1,6,297.0,1.0,5,3,5,Attchd,1958.0,1215,0,GasA,4,2727.0,1Story,1,3,0,12400,66.0,0,0,176.0,BrkFace,None,0,6,NAmes,1.0,0,6,5,2,0,3,CompShg,234,Pave,6,1215.0,0,2009,1978.0
993,915,0,None,4,4,3,0.0,0.0,6,6,0.0,0.0,2,967.0,Y,Norm,Norm,4,0,135,4,2,VinylSd,4,3,0,PConc,2,6,431.0,2.0,5,0,5,Attchd,2002.0,1908,1,GasA,0,3306.0,2Story,1,2,0,14191,85.0,3,0,0.0,None,None,0,4,Timber,2.5,0,4,7,2,0,3,CompShg,0,Pave,9,967.0,135,2010,2002.0
841,0,0,None,2,0,3,0.0,0.0,6,6,0.0,0.0,4,721.0,Y,Feedr,Norm,4,24,274,1,1,Wd Sdng,4,3,0,CBlock,1,6,294.0,1.0,5,3,5,CarPort,1950.0,841,0,GasA,2,1856.0,1Story,1,3,0,8400,60.0,3,0,0.0,None,None,0,9,SawyerW,1.0,0,3,3,0,0,3,CompShg,0,Pave,4,721.0,250,2009,1950.0
1040,0,0,None,2,2,4,0.0,0.0,4,4,0.0,0.0,3,0.0,N,Norm,Norm,0,0,0,4,3,Stucco,4,3,0,Slab,2,6,400.0,2.0,5,3,5,Detchd,1949.0,1040,0,Wall,1,1440.0,1Story,2,3,0,8544,73.0,3,0,340.0,BrkFace,None,0,5,NAmes,2.0,0,3,2,2,0,3,CompShg,0,Pave,6,0.0,0,2006,1949.5
1684,0,0,None,2,4,3,28.0,0.0,2,6,0.0,0.0,0,1656.0,Y,Norm,Norm,4,0,567,4,0,MetalSd,4,0,1,PConc,2,6,564.0,2.0,5,2,5,Attchd,2005.0,1684,0,GasA,0,3932.0,1Story,1,0,0,8849,63.0,0,0,616.0,BrkFace,None,0,7,NridgHt,2.0,72,4,8,2,0,3,CompShg,0,Pave,6,1684.0,495,2008,2005.0
536,576,0,None,3,4,3,129.0,232.0,5,1,0.0,0.0,2,175.0,Y,Norm,Norm,4,0,182,4,3,CemntBd,4,3,0,CBlock,1,6,336.0,1.0,5,3,5,Attchd,1976.0,1112,1,GasA,4,1984.0,2Story,1,3,0,2592,36.0,3,0,0.0,None,None,0,4,MeadowV,1.5,0,2,4,2,0,3,CompShg,0,Pave,4,536.0,182,2010,1976.0
972,605,0,None,3,4,3,0.0,0.0,6,6,0.0,0.0,4,972.0,Y,RRAn,Norm,4,0,0,4,3,MetalSd,4,2,1,BrkTil,1,6,312.0,1.0,5,3,5,Detchd,1939.0,1577,0,GasA,2,2861.0,1.5Fin,1,1,0,6435,65.0,3,0,0.0,None,None,0,10,BrkSide,1.0,0,4,5,2,0,3,CompShg,0,Pave,6,972.0,0,2006,1944.5
958,0,0,None,2,4,2,498.0,0.0,1,6,0.0,0.0,4,460.0,Y,Norm,Norm,4,0,0,2,3,MetalSd,4,3,0,CBlock,1,6,301.0,1.0,5,2,5,Attchd,1960.0,958,0,GasA,4,2217.0,1Story,1,3,0,12772,73.0,0,0,0.0,None,Gar2,15500,4,NAmes,1.0,0,7,5,2,0,3,CompShg,0,Pave,5,958.0,0,2007,1979.0
