1stFlrSF,2ndFlrSF,3SsnPorch,BedroomAbvGr,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,Electrical,EnclosedPorch,ExtStructSF,ExterCond,ExterQual,Fence,FireplaceQu,Fireplaces,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageYrBlt,GrLivArea,HalfBath,HeatingQC,HouseSF,KitchenAbvGr,KitchenQual,LandSlope,LotArea,LotFrontage,LotShape,LowQualFinSF,MasVnrArea,MiscVal,MoSold,Num_Bathrooms,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,PoolQC,ScreenPorch,TotRmsAbvGrd,TotalBsmtSF,WoodDeckSF,YrSold,YearRemodAgg,Alley_Grvl,Alley_None,Alley_Pave,CentralAir_N,CentralAir_Y,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,MiscFeature_Gar2,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Street_Grvl,Street_Pave
939,858,0,3,4,0,0.0,0.0,6,6,0.0,0.0,2,939.0,4,0,197,4,2,4,3,0,2,6,639.0,2.0,5,2,5,2006.0,1797,1,0,3375.0,1,2,0,9245,79.0,0,0,0.0,0,4,2.5,53,4,6,2,0,3,0,8,939.0,144,2007,2006.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
784,0,0,2,0,3,0.0,0.0,6,6,0.0,0.0,1,784.0,0,91,91,4,3,4,3,0,1,6,360.0,2.0,1,3,1,1950.0,784,0,4,1928.0,1,3,0,9000,60.0,3,0,0.0,0,10,1.0,0,2,5,0,0,3,0,5,784.0,0,2009,1939.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1079,874,0,3,4,0,985.0,0.0,2,6,1.0,0.0,2,595.0,4,0,447,4,2,4,1,2,2,6,501.0,2.0,5,0,5,1992.0,1953,1,0,4034.0,1,2,1,53107,80.5,1,0,0.0,0,6,3.5,231,4,5,2,0,3,0,9,1580.0,216,2007,1992.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1269,0,0,2,4,3,24.0,0.0,2,6,0.0,0.0,2,1232.0,4,0,310,4,2,4,5,1,2,6,430.0,2.0,5,0,5,2004.0,1269,0,0,2955.0,1,2,0,3182,43.0,3,0,16.0,0,4,2.0,20,4,7,2,0,3,144,6,1256.0,146,2010,2004.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
658,526,0,5,4,3,0.0,0.0,6,6,0.0,0.0,4,658.0,4,0,151,1,3,4,3,0,1,6,0.0,0.0,3,1,3,0.0,1184,0,4,1842.0,1,3,0,8410,58.0,3,0,0.0,0,5,1.0,151,2,4,0,0,3,0,8,658.0,0,2006,1953.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1125,0,0,3,4,0,631.0,0.0,0,6,1.0,0.0,4,410.0,4,0,296,4,3,1,1,1,1,6,352.0,1.0,5,3,5,1977.0,1125,0,0,2518.0,1,3,0,7200,72.0,3,0,255.0,0,10,2.0,0,5,5,2,0,3,0,6,1041.0,296,2009,1976.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1479,0,0,3,4,3,0.0,0.0,6,6,0.0,0.0,2,1468.0,4,0,145,4,2,4,3,0,2,6,577.0,2.0,5,2,5,1999.0,1479,0,0,3524.0,1,2,0,9382,93.0,0,0,125.0,0,7,2.0,25,4,6,2,0,3,0,6,1468.0,120,2008,1999.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1742,590,0,3,4,0,1280.0,0.0,2,6,1.0,0.0,0,402.0,4,0,330,4,0,4,0,1,2,6,846.0,3.0,5,0,5,2008.0,2332,1,0,4860.0,1,0,0,12474,96.0,3,0,272.0,0,8,3.5,134,4,9,2,0,3,0,9,1682.0,196,2008,2007.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
961,406,0,4,1,3,241.0,391.0,5,1,1.0,0.0,4,229.0,4,112,242,4,3,2,3,0,1,6,384.0,1.0,5,3,5,1978.0,1367,0,0,2612.0,1,3,0,8405,50.0,3,0,0.0,0,4,2.0,130,7,4,2,0,3,0,7,861.0,0,2008,1925.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
804,1157,0,3,4,3,690.0,0.0,0,6,1.0,0.0,0,114.0,4,0,317,4,3,4,5,1,2,6,560.0,2.0,5,0,5,2001.0,1961,1,0,3325.0,1,2,0,12209,71.0,0,0,0.0,0,6,3.5,192,4,5,2,0,3,0,7,804.0,125,2009,2001.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
882,0,0,3,2,4,0.0,0.0,4,4,0.0,0.0,3,0.0,4,0,0,4,3,2,3,0,1,6,294.0,1.0,5,2,5,1959.0,882,0,4,1176.0,1,3,0,8339,73.0,0,0,0.0,1200,7,1.0,0,6,4,2,0,3,0,5,0.0,0,2007,1959.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
788,0,0,2,4,3,266.0,0.0,5,6,0.0,0.0,4,522.0,0,0,0,4,3,1,5,2,1,6,0.0,0.0,3,1,3,0.0,788,0,4,1576.0,1,3,0,7446,51.0,3,0,0.0,0,4,1.0,0,4,3,2,0,3,0,4,788.0,0,2006,1945.5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
735,299,0,2,4,3,0.0,0.0,6,6,0.0,0.0,4,735.0,0,0,39,4,3,4,3,0,1,6,240.0,1.0,5,3,5,1940.0,1034,0,2,2009.0,1,3,0,10134,60.0,3,0,0.0,0,7,1.0,39,5,4,2,0,3,0,5,735.0,0,2007,1945.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1144,0,0,3,4,0,739.0,0.0,1,6,1.0,0.0,4,405.0,4,0,44,4,3,4,3,0,1,6,596.0,1.0,5,3,5,1956.0,1144,0,4,2884.0,1,3,0,9571,68.0,3,0,0.0,0,6,2.0,0,5,4,2,0,3,0,6,1144.0,44,2010,1956.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
894,0,0,2,4,0,777.0,0.0,5,6,0.0,0.0,4,117.0,4,0,215,4,3,4,3,0,1,6,600.0,2.0,5,2,5,1985.0,894,0,4,2388.0,1,3,0,7200,60.0,3,0,0.0,0,9,1.0,0,4,4,2,0,3,0,6,894.0,215,2009,1972.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
876,936,0,4,4,3,540.0,0.0,0,6,0.0,0.0,4,324.0,4,0,168,4,3,4,5,1,2,6,264.0,1.0,5,2,5,1962.0,1812,0,4,2940.0,1,3,0,7590,69.0,3,0,288.0,0,7,2.0,168,4,4,2,0,3,0,8,864.0,0,2007,1962.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1077,0,0,2,3,3,0.0,0.0,6,6,0.0,0.0,1,961.0,3,0,0,1,3,4,3,0,1,1,338.0,1.0,4,3,4,1920.0,1077,0,2,2376.0,1,3,0,8967,60.0,3,0,0.0,0,11,1.0,0,1,4,0,0,3,0,6,961.0,0,2007,1935.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1112,438,0,2,4,3,812.0,0.0,2,6,1.0,0.0,2,280.0,4,0,168,4,2,4,3,0,2,6,438.0,2.0,5,0,5,2007.0,1550,0,0,3080.0,1,2,0,8125,65.0,3,0,100.0,0,10,3.0,168,4,6,2,0,3,0,7,1092.0,0,2009,2006.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1288,0,0,1,4,3,786.0,0.0,2,6,1.0,0.0,2,474.0,4,0,374,4,2,4,2,2,1,6,500.0,2.0,5,0,5,1996.0,1288,1,0,3048.0,1,0,0,14963,38.0,1,0,0.0,0,12,2.5,30,4,7,2,0,3,224,4,1260.0,120,2008,1996.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
1310,0,0,3,4,0,24.0,0.0,2,6,0.0,0.0,2,1286.0,4,0,0,4,2,4,2,1,2,6,400.0,2.0,5,0,5,2005.0,1310,0,0,3020.0,1,2,0,8767,65.0,0,0,0.0,0,7,2.0,0,4,6,2,0,3,0,6,1310.0,0,2006,2005.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
672,0,0,2,4,3,0.0,0.0,6,6,0.0,0.0,4,672.0,4,0,168,4,3,0,3,0,1,6,240.0,1.0,5,3,5,1940.0,672,0,0,1584.0,1,3,0,10200,60.0,3,0,0.0,0,8,1.0,0,7,4,0,0,3,0,4,672.0,168,2008,1968.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1165,1098,0,4,4,3,0.0,0.0,6,6,0.0,0.0,2,1141.0,4,0,267,4,2,4,5,1,2,6,420.0,2.0,5,0,5,1998.0,2263,1,2,3824.0,1,2,0,12090,93.0,3,0,650.0,0,7,2.5,123,4,7,2,0,3,0,10,1141.0,144,2006,1998.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
806,766,0,3,4,3,0.0,0.0,6,6,0.0,0.0,2,806.0,4,0,40,4,3,4,5,1,2,6,373.0,2.0,5,0,5,1995.0,1572,1,2,2751.0,1,3,0,10364,64.0,0,0,0.0,0,5,2.5,40,4,5,2,0,3,0,7,806.0,0,2007,1995.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1620,0,0,3,4,3,1116.0,0.0,1,6,1.0,0.0,4,165.0,4,0,198,4,3,1,5,1,2,2,490.0,2.0,5,3,5,1993.0,1620,0,0,3391.0,1,3,0,9991,72.0,0,0,0.0,0,6,3.0,78,3,3,2,0,3,0,8,1281.0,120,2009,1984.5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1166,0,0,3,4,3,0.0,0.0,6,6,0.0,0.0,4,1064.0,0,0,0,4,3,4,3,0,1,1,240.0,1.0,5,3,5,1936.0,1639,0,0,2943.0,1,3,0,10480,51.0,3,473,0.0,0,3,1.0,0,4,5,2,0,3,0,6,1064.0,0,2008,1943.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
840,840,0,4,4,3,0.0,0.0,6,6,0.0,0.0,2,840.0,4,160,160,4,3,4,3,0,2,6,308.0,1.0,5,3,5,1960.0,1680,0,0,2828.0,1,3,0,15576,63.0,3,0,0.0,0,3,2.0,0,6,5,2,0,3,0,8,840.0,0,2008,1945.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1071,1101,0,3,1,3,0.0,0.0,6,6,0.0,0.0,0,1063.0,4,0,254,4,2,4,2,1,2,6,947.0,3.0,5,2,5,2006.0,2172,1,0,4182.0,1,2,0,14154,109.0,3,0,350.0,0,8,2.5,62,4,6,2,0,3,0,9,1063.0,192,2007,2006.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1050,1028,0,3,4,3,789.0,0.0,2,6,1.0,0.0,0,245.0,4,0,102,4,2,4,2,1,2,6,836.0,3.0,5,0,5,2008.0,2078,1,0,3948.0,1,0,0,10800,85.0,3,0,100.0,0,4,3.5,102,4,7,2,0,3,0,8,1034.0,0,2008,2007.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1276,0,0,3,0,3,0.0,0.0,6,6,0.0,0.0,4,1276.0,0,0,0,1,3,4,3,0,1,4,350.0,1.0,5,3,5,1958.0,1276,0,4,2902.0,1,3,0,9571,68.0,3,0,0.0,0,6,1.0,0,2,4,2,0,3,0,5,1276.0,0,2009,1958.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1056,0,0,3,4,2,1056.0,0.0,5,6,1.0,0.0,4,0.0,4,0,264,4,3,4,3,0,1,6,572.0,2.0,5,0,5,1955.0,1056,0,4,2684.0,1,3,0,34650,100.0,3,0,0.0,0,1,2.0,0,4,4,2,0,3,0,5,1056.0,264,2006,1955.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1478,0,0,2,4,0,578.0,0.0,2,6,1.0,0.0,0,892.0,4,0,144,4,0,4,2,1,2,6,484.0,2.0,5,0,5,2009.0,1478,1,0,3432.0,1,2,0,4403,72.5,1,0,432.0,0,6,3.5,144,4,6,2,0,3,0,7,1470.0,0,2010,2009.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1028,0,0,2,4,3,0.0,0.0,6,6,0.0,0.0,4,1008.0,0,130,130,4,3,4,2,1,1,6,360.0,2.0,5,3,5,1927.0,1028,0,2,2396.0,1,3,0,8960,56.0,3,0,0.0,0,3,1.0,0,5,4,2,0,3,0,5,1008.0,0,2010,1938.5,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1080,1017,0,3,4,3,50.0,531.0,1,2,0.0,1.0,2,499.0,4,0,383,4,2,4,5,1,2,6,678.0,3.0,5,3,5,1993.0,2097,1,0,3855.0,1,2,0,11228,59.0,1,0,0.0,0,12,3.0,187,4,6,2,0,3,0,9,1080.0,196,2008,1993.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1340,0,0,3,4,0,24.0,0.0,2,6,0.0,0.0,2,1316.0,4,0,130,4,2,4,3,0,2,6,396.0,2.0,5,0,5,2007.0,1340,0,0,3076.0,1,2,0,8899,73.0,0,0,0.0,0,8,2.0,30,4,6,2,0,3,0,6,1340.0,100,2007,2007.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
