BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinType1,BsmtFinType2,BsmtQual,BsmtUnfSF,ExterQual,Fence,FireplaceQu,Fireplaces,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageYrBlt,GrLivArea,HeatingQC,HouseSF,KitchenQual,LotArea,LotFrontage,LotShape,MiscVal,Num_Bathrooms,OpenPorchSF,OverallQual,PoolArea,PoolQC,ScreenPorch,TotRmsAbvGrd,TotalBsmtSF,WoodDeckSF,YearRemodAgg,Alley_Grvl,Alley_None,Alley_Pave,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,MiscFeature_Gar2,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker
1,3,896.0,0,6,2,434.0,3,4,5,1,619.0,2.0,5,0,5,1977.0,2872,4,4821.0,3,12227,68.0,2862,0,3.5,282,5,0,3,0,11,1330.0,550,1986.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,3,556.0,0,6,2,248.0,3,4,5,1,440.0,2.0,5,3,5,1976.0,1548,4,2792.0,2,2308,24.0,2886,0,3.5,0,5,0,3,0,7,804.0,48,1976.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,3,0.0,6,6,0,1800.0,2,4,3,0,702.0,2.0,5,0,5,2007.0,1800,0,4302.0,0,11923,122.0,2887,0,2.0,136,8,0,3,0,7,1800.0,288,2007.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,624.0,2,6,2,193.0,2,4,2,1,510.0,2.0,5,0,5,2002.0,1894,0,3221.0,2,11316,80.0,2888,0,3.5,40,6,0,3,0,8,817.0,0,2002.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,3,0.0,6,6,2,783.0,2,4,2,1,393.0,2.0,5,0,5,2005.0,1484,0,2660.0,2,10237,65.0,2889,0,2.5,72,5,0,3,0,8,783.0,0,2006.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,428.0,5,6,4,300.0,2,4,5,2,256.0,1.0,5,3,5,1940.0,1308,0,2292.0,3,9600,130.0,2890,0,2.5,70,4,0,3,0,7,728.0,0,1945.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,902.0,0,6,4,196.0,3,4,3,0,260.0,1.0,5,3,5,1955.0,1098,4,2456.0,3,7390,68.0,2891,0,2.0,0,4,0,3,0,6,1098.0,0,1955.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,3,0.0,6,6,4,600.0,3,1,3,0,0.0,0.0,3,1,3,1979.0,968,1,1568.0,3,5925,50.0,2892,0,1.0,0,2,0,3,0,6,600.0,0,1930.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4,1,513.0,0,6,4,75.0,3,4,3,0,264.0,1.0,5,2,5,1958.0,1095,4,1947.0,3,10382,75.0,2893,0,2.0,0,5,0,3,0,6,588.0,0,1958.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,3,0.0,6,6,4,720.0,3,4,3,0,0.0,0.0,3,1,3,1979.0,1192,4,1912.0,3,10800,60.0,2894,0,1.5,0,3,0,3,0,6,720.0,0,1949.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,3,567.0,2,6,2,197.0,2,4,3,0,474.0,2.0,5,2,5,2003.0,1626,0,2864.0,2,2268,36.0,2895,0,2.0,27,6,0,3,0,6,764.0,0,2003.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4,3,0.0,6,6,2,918.0,3,4,5,1,264.0,1.0,5,3,5,1979.0,918,4,2100.0,3,7892,55.0,2896,0,2.0,0,5,0,3,0,5,918.0,28,1979.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4,3,0.0,6,6,2,1428.0,2,4,3,0,480.0,2.0,5,0,5,2007.0,1428,0,3336.0,2,11639,95.0,2897,0,2.0,120,6,0,3,0,6,1428.0,0,2007.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,3,0.0,6,6,2,728.0,3,0,3,0,532.0,2.0,5,3,5,1997.0,2019,4,3279.0,2,11414,60.0,2898,0,1.0,135,6,0,3,0,8,728.0,509,1951.5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,641.0,2,6,2,32.0,2,4,3,0,490.0,2.0,5,3,5,2000.0,1382,0,2545.0,2,2651,68.0,2899,0,3.5,50,6,0,3,0,6,673.0,153,2000.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,3,0.0,6,6,2,440.0,3,4,3,0,0.0,0.0,3,1,3,1979.0,869,4,1309.0,1,5900,51.0,2900,0,1.0,0,3,0,3,0,4,440.0,0,1940.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,1106.0,2,6,2,135.0,2,4,3,0,569.0,2.0,5,0,5,2007.0,1241,0,3051.0,2,4274,35.0,2901,0,2.5,116,6,0,3,0,4,1241.0,0,2006.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,3,552.0,3,6,4,342.0,3,4,3,0,400.0,2.0,5,3,5,1999.0,894,0,2188.0,3,9450,68.0,2902,0,1.0,0,3,0,3,0,5,894.0,0,1954.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,651.0,5,6,4,470.0,3,2,3,0,480.0,2.0,5,3,5,1963.0,1121,4,2722.0,3,8816,80.0,2903,0,2.0,80,4,0,3,0,5,1121.0,0,1963.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,0,867.0,0,6,4,77.0,0,4,3,0,588.0,2.0,5,2,5,1961.0,999,2,2531.0,0,12122,68.0,2904,0,2.0,76,6,0,3,0,6,944.0,144,1984.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,3,854.0,2,6,2,371.0,2,4,5,1,676.0,3.0,5,0,5,1998.0,2612,0,4513.0,2,12203,98.0,2885,0,3.5,0,7,0,3,0,8,1225.0,250,1998.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,0,0.0,6,6,2,1266.0,2,4,2,1,388.0,2.0,5,0,5,2007.0,1266,0,2920.0,2,3182,43.0,2905,0,2.0,16,6,0,3,0,6,1266.0,100,2007.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,0.0,6,6,2,1128.0,2,4,2,1,779.0,2.0,5,3,5,2002.0,2290,0,4197.0,2,11250,68.0,2884,0,2.5,0,7,0,3,0,9,1128.0,0,2002.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4,0.0,4,4,3,0.0,3,4,3,0,539.0,2.0,5,3,5,1977.0,1734,4,2273.0,2,10125,75.0,2882,0,2.0,0,4,0,3,0,8,0.0,0,1977.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,1040.0,0,6,4,124.0,3,4,3,0,240.0,1.0,5,3,5,1950.0,1164,4,2568.0,3,10880,68.0,2863,0,2.0,48,4,0,3,0,5,1164.0,0,1950.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,0.0,6,6,4,485.0,3,4,3,0,255.0,1.0,5,3,1,1950.0,1635,2,2375.0,2,5310,59.0,2864,0,1.0,0,5,0,3,0,5,485.0,394,1956.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4,0,1646.0,2,6,0,284.0,0,4,2,1,606.0,3.0,5,0,5,2010.0,1940,0,4476.0,0,10159,83.0,2865,0,3.5,95,8,0,3,0,8,1930.0,168,2009.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4,3,156.0,3,6,4,692.0,3,4,5,1,551.0,2.0,5,0,5,1976.0,2030,4,3429.0,2,12046,68.0,2866,0,2.5,224,5,0,3,0,8,848.0,0,1976.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,3,0.0,6,6,2,770.0,2,4,3,0,614.0,2.0,5,2,5,2006.0,1576,0,2960.0,2,8125,65.0,2867,0,2.5,50,6,0,3,0,6,770.0,0,2006.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,3,1074.0,2,6,2,322.0,2,4,5,1,870.0,3.0,5,0,5,1997.0,2392,0,4658.0,2,9452,82.0,2868,0,3.5,70,7,0,3,0,7,1396.0,0,1997.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,3,216.0,1,6,4,700.0,2,4,2,1,424.0,2.0,5,3,5,1925.0,1742,2,3082.0,2,17671,121.0,2869,0,1.5,169,7,0,3,0,8,916.0,0,1934.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4,1,536.0,1,5,4,169.0,3,3,1,1,440.0,2.0,5,2,5,1964.0,1851,2,3113.0,2,9760,80.0,2870,0,2.5,42,5,0,3,0,7,822.0,239,1978.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,3,0.0,6,6,2,750.0,3,4,3,0,564.0,2.0,5,2,5,2005.0,1500,0,2814.0,2,8846,68.0,2871,0,2.5,35,5,0,3,0,6,750.0,0,2005.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,1172.0,2,6,0,528.0,0,4,2,1,786.0,3.0,5,0,5,2008.0,1718,0,4204.0,0,12456,96.0,2872,0,3.0,48,9,0,3,0,7,1700.0,216,2006.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4,3,384.0,0,6,4,363.0,3,2,3,0,305.0,1.0,5,3,5,1946.0,1230,4,2282.0,3,4712,51.0,2873,0,2.5,57,3,0,3,63,5,747.0,0,1948.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,915.0,5,6,4,135.0,3,4,3,0,368.0,1.0,5,3,5,1961.0,1050,4,2468.0,3,10659,68.0,2874,0,2.0,319,4,0,3,0,6,1050.0,0,1961.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,3,0.0,6,6,4,1442.0,3,4,5,1,615.0,2.0,5,2,5,1970.0,1442,4,3499.0,3,11717,68.0,2875,0,2.0,0,5,0,3,0,6,1442.0,371,1970.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,3,0.0,6,6,4,1007.0,3,4,2,1,210.0,1.0,1,3,5,1922.0,1077,1,2294.0,3,9786,60.0,2876,0,1.0,100,2,0,3,0,6,1007.0,0,1936.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,686.0,2,6,2,501.0,2,4,3,0,632.0,2.0,5,2,5,2006.0,1208,0,3027.0,2,6762,64.0,2877,0,3.0,61,6,0,3,0,6,1187.0,105,2006.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4,0.0,4,4,3,0.0,3,4,3,0,528.0,2.0,1,3,5,1956.0,944,1,1472.0,1,10206,74.0,2878,0,1.0,0,2,0,3,0,4,0.0,0,1952.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,0.0,6,6,1,691.0,3,4,3,0,216.0,1.0,5,3,1,1920.0,691,0,1598.0,0,5400,60.0,2879,0,1.0,20,4,0,3,0,4,691.0,0,1935.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4,3,24.0,2,6,2,1550.0,2,4,2,1,824.0,3.0,5,2,5,2006.0,1574,0,3972.0,2,11957,75.0,2880,0,2.0,104,7,0,3,0,7,1574.0,144,2006.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,3,0.0,6,6,4,1680.0,3,4,3,0,528.0,2.0,5,3,5,1976.0,1680,1,3888.0,3,11500,68.0,2881,0,2.0,0,4,0,3,0,8,1680.0,0,1976.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,3,16.0,2,6,2,1330.0,2,4,2,1,457.0,2.0,5,0,5,2005.0,1504,0,3307.0,2,3182,43.0,2817,0,2.0,0,6,0,3,0,7,1346.0,156,2005.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,595.0,2,6,2,390.0,2,4,3,0,328.0,1.0,5,3,5,1977.0,985,4,2298.0,3,8385,65.0,2883,0,2.0,0,4,0,3,0,6,985.0,210,1977.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,1237.0,3,6,2,420.0,3,4,5,1,484.0,2.0,5,3,5,1970.0,1657,2,3798.0,3,12155,68.0,2816,0,2.5,0,5,0,3,147,7,1657.0,0,1970.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,3,273.0,1,3,4,0.0,3,4,3,0,286.0,1.0,5,2,5,1970.0,1092,4,1924.0,3,2217,21.0,2792,0,1.5,0,3,0,3,0,6,546.0,238,1970.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,0.0,6,6,0,1710.0,2,4,2,1,550.0,2.0,5,0,5,2004.0,1710,0,3970.0,2,12118,43.0,2749,0,2.0,48,6,0,3,180,7,1710.0,100,2004.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,0.0,6,6,4,1008.0,3,4,3,0,0.0,0.0,3,1,3,1979.0,1522,0,2530.0,3,6000,60.0,2750,0,2.0,0,4,0,3,0,7,1008.0,0,1938.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,3,0.0,6,6,4,720.0,3,4,2,1,312.0,1.0,5,3,5,1948.0,1271,4,2303.0,3,21286,115.0,2751,0,2.0,0,4,0,3,0,7,720.0,0,1949.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,4,0.0,4,4,3,0.0,3,4,3,0,0.0,0.0,3,1,3,1979.0,1664,4,1664.0,3,9825,75.0,2752,0,2.0,0,4,0,3,0,8,0.0,0,1965.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,0.0,6,6,4,602.0,3,4,5,2,180.0,1.0,5,3,5,1923.0,1502,4,2284.0,2,10592,55.0,2753,0,1.5,0,5,0,3,53,7,602.0,96,1959.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,247.0,0,5,4,310.0,3,4,3,0,280.0,1.0,5,3,5,1956.0,1022,4,2324.0,3,7200,60.0,2754,0,2.0,30,4,0,3,0,4,1022.0,0,1958.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
